Contig100199	24435	24435	Contig100199	maker	three_prime_UTR	24417	25520	.	+	.	ID=Olurida_00005839-RA:three_prime_utr;Parent=Olurida_00005839-RA;
Contig43581	1786	1786	Contig43581	maker	three_prime_UTR	1407	1821	.	-	.	ID=Olurida_00012069-RA:three_prime_utr;Parent=Olurida_00012069-RA;
Contig43581	1962	1962	Contig43581	maker	three_prime_UTR	1944	1978	.	-	.	ID=Olurida_00012069-RA:three_prime_utr;Parent=Olurida_00012069-RA;
Contig43656	16453	16453	Contig43656	maker	three_prime_UTR	16444	16544	.	-	.	ID=Olurida_00007548-RA:three_prime_utr;Parent=Olurida_00007548-RA;
Contig43656	16495	16495	Contig43656	maker	three_prime_UTR	16444	16544	.	-	.	ID=Olurida_00007548-RA:three_prime_utr;Parent=Olurida_00007548-RA;
Contig43656	16500	16500	Contig43656	maker	three_prime_UTR	16444	16544	.	-	.	ID=Olurida_00007548-RA:three_prime_utr;Parent=Olurida_00007548-RA;
Contig43780	1093	1093	Contig43780	maker	three_prime_UTR	955	4938	.	-	.	ID=Olurida_00013224-RA:three_prime_utr;Parent=Olurida_00013224-RA;
Contig43785	11517	11517	Contig43785	maker	three_prime_UTR	11509	11908	.	+	.	ID=Olurida_00007603-RA:three_prime_utr;Parent=Olurida_00007603-RA;
Contig43785	11531	11531	Contig43785	maker	three_prime_UTR	11509	11908	.	+	.	ID=Olurida_00007603-RA:three_prime_utr;Parent=Olurida_00007603-RA;
Contig43785	11533	11533	Contig43785	maker	three_prime_UTR	11509	11908	.	+	.	ID=Olurida_00007603-RA:three_prime_utr;Parent=Olurida_00007603-RA;
Contig43785	11535	11535	Contig43785	maker	three_prime_UTR	11509	11908	.	+	.	ID=Olurida_00007603-RA:three_prime_utr;Parent=Olurida_00007603-RA;
Contig43785	11560	11560	Contig43785	maker	three_prime_UTR	11509	11908	.	+	.	ID=Olurida_00007603-RA:three_prime_utr;Parent=Olurida_00007603-RA;
Contig43785	11647	11647	Contig43785	maker	three_prime_UTR	11509	11908	.	+	.	ID=Olurida_00007603-RA:three_prime_utr;Parent=Olurida_00007603-RA;
Contig43965	310	310	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	351	351	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	372	372	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	377	377	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	380	380	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	392	392	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	395	395	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	444	444	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	553	553	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	669	669	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	683	683	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	707	707	Contig43965	maker	three_prime_UTR	118	1072	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	2295	2295	Contig43965	maker	three_prime_UTR	1131	2362	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	2304	2304	Contig43965	maker	three_prime_UTR	1131	2362	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	2333	2333	Contig43965	maker	three_prime_UTR	1131	2362	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig43965	2348	2348	Contig43965	maker	three_prime_UTR	1131	2362	.	-	.	ID=Olurida_00012483-RA:three_prime_utr;Parent=Olurida_00012483-RA;
Contig44421	5353	5353	Contig44421	maker	three_prime_UTR	5352	5458	.	-	.	ID=Olurida_00011909-RA:three_prime_utr;Parent=Olurida_00011909-RA;
Contig44421	5371	5371	Contig44421	maker	three_prime_UTR	5352	5458	.	-	.	ID=Olurida_00011909-RA:three_prime_utr;Parent=Olurida_00011909-RA;
Contig44421	5380	5380	Contig44421	maker	three_prime_UTR	5352	5458	.	-	.	ID=Olurida_00011909-RA:three_prime_utr;Parent=Olurida_00011909-RA;
Contig44421	5401	5401	Contig44421	maker	three_prime_UTR	5352	5458	.	-	.	ID=Olurida_00011909-RA:three_prime_utr;Parent=Olurida_00011909-RA;
Contig44421	5403	5403	Contig44421	maker	three_prime_UTR	5352	5458	.	-	.	ID=Olurida_00011909-RA:three_prime_utr;Parent=Olurida_00011909-RA;
Contig44421	5440	5440	Contig44421	maker	three_prime_UTR	5352	5458	.	-	.	ID=Olurida_00011909-RA:three_prime_utr;Parent=Olurida_00011909-RA;
Contig44421	5446	5446	Contig44421	maker	three_prime_UTR	5352	5458	.	-	.	ID=Olurida_00011909-RA:three_prime_utr;Parent=Olurida_00011909-RA;
Contig44734	14209	14209	Contig44734	maker	three_prime_UTR	13189	14236	.	-	.	ID=Olurida_00008610-RA:three_prime_utr;Parent=Olurida_00008610-RA;
Contig44734	14224	14224	Contig44734	maker	three_prime_UTR	13189	14236	.	-	.	ID=Olurida_00008610-RA:three_prime_utr;Parent=Olurida_00008610-RA;
Contig4523	443	443	Contig4523	maker	three_prime_UTR	113	652	.	-	.	ID=Olurida_00014267-RA:three_prime_utr;Parent=Olurida_00014267-RA;
Contig4523	578	578	Contig4523	maker	three_prime_UTR	113	652	.	-	.	ID=Olurida_00014267-RA:three_prime_utr;Parent=Olurida_00014267-RA;
Contig4523	644	644	Contig4523	maker	three_prime_UTR	113	652	.	-	.	ID=Olurida_00014267-RA:three_prime_utr;Parent=Olurida_00014267-RA;
Contig4523	650	650	Contig4523	maker	three_prime_UTR	113	652	.	-	.	ID=Olurida_00014267-RA:three_prime_utr;Parent=Olurida_00014267-RA;
Contig45626	21532	21532	Contig45626	maker	three_prime_UTR	20644	21700	.	-	.	ID=Olurida_00004440-RA:three_prime_utr;Parent=Olurida_00004440-RA;
Contig45626	21573	21573	Contig45626	maker	three_prime_UTR	20644	21700	.	-	.	ID=Olurida_00004440-RA:three_prime_utr;Parent=Olurida_00004440-RA;
Contig45626	21586	21586	Contig45626	maker	three_prime_UTR	20644	21700	.	-	.	ID=Olurida_00004440-RA:three_prime_utr;Parent=Olurida_00004440-RA;
Contig45626	21617	21617	Contig45626	maker	three_prime_UTR	20644	21700	.	-	.	ID=Olurida_00004440-RA:three_prime_utr;Parent=Olurida_00004440-RA;
Contig45626	21654	21654	Contig45626	maker	three_prime_UTR	20644	21700	.	-	.	ID=Olurida_00004440-RA:three_prime_utr;Parent=Olurida_00004440-RA;
Contig45626	21676	21676	Contig45626	maker	three_prime_UTR	20644	21700	.	-	.	ID=Olurida_00004440-RA:three_prime_utr;Parent=Olurida_00004440-RA;
Contig45626	21699	21699	Contig45626	maker	three_prime_UTR	20644	21700	.	-	.	ID=Olurida_00004440-RA:three_prime_utr;Parent=Olurida_00004440-RA;
Contig45978	1143	1143	Contig45978	maker	three_prime_UTR	1113	1190	.	-	.	ID=Olurida_00015251-RA:three_prime_utr;Parent=Olurida_00015251-RA;
Contig45978	1155	1155	Contig45978	maker	three_prime_UTR	1113	1190	.	-	.	ID=Olurida_00015251-RA:three_prime_utr;Parent=Olurida_00015251-RA;
Contig45978	1176	1176	Contig45978	maker	three_prime_UTR	1113	1190	.	-	.	ID=Olurida_00015251-RA:three_prime_utr;Parent=Olurida_00015251-RA;
Contig45978	1183	1183	Contig45978	maker	three_prime_UTR	1113	1190	.	-	.	ID=Olurida_00015251-RA:three_prime_utr;Parent=Olurida_00015251-RA;
Contig465	40272	40272	Contig465	maker	three_prime_UTR	40253	41369	.	+	.	ID=Olurida_00001919-RA:three_prime_utr;Parent=Olurida_00001919-RA;
Contig465	40293	40293	Contig465	maker	three_prime_UTR	40253	41369	.	+	.	ID=Olurida_00001919-RA:three_prime_utr;Parent=Olurida_00001919-RA;
Contig465	40304	40304	Contig465	maker	three_prime_UTR	40253	41369	.	+	.	ID=Olurida_00001919-RA:three_prime_utr;Parent=Olurida_00001919-RA;
Contig46566	7061	7061	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7073	7073	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7098	7098	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7104	7104	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7158	7158	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7181	7181	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7185	7185	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7265	7265	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7310	7310	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7324	7324	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7332	7332	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7353	7353	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46566	7357	7357	Contig46566	maker	three_prime_UTR	6344	7358	.	-	.	ID=Olurida_00010879-RA:three_prime_utr;Parent=Olurida_00010879-RA;
Contig46697	1882	1882	Contig46697	maker	three_prime_UTR	1834	3871	.	+	.	ID=Olurida_00014841-RA:three_prime_utr;Parent=Olurida_00014841-RA;
Contig46697	1890	1890	Contig46697	maker	three_prime_UTR	1834	3871	.	+	.	ID=Olurida_00014841-RA:three_prime_utr;Parent=Olurida_00014841-RA;
Contig46697	1941	1941	Contig46697	maker	three_prime_UTR	1834	3871	.	+	.	ID=Olurida_00014841-RA:three_prime_utr;Parent=Olurida_00014841-RA;
Contig49227	15960	15960	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	15981	15981	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16114	16114	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16140	16140	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16153	16153	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16159	16159	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16170	16170	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16274	16274	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16278	16278	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16298	16298	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16302	16302	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16310	16310	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16331	16331	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16338	16338	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16375	16375	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16380	16380	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16390	16390	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16413	16413	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16418	16418	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16435	16435	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16545	16545	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16571	16571	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16579	16579	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16606	16606	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16618	16618	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16642	16642	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16668	16668	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16686	16686	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16731	16731	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16763	16763	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16787	16787	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16815	16815	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16877	16877	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16888	16888	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49227	16964	16964	Contig49227	maker	three_prime_UTR	15947	17729	.	+	.	ID=Olurida_00005271-RA:three_prime_utr;Parent=Olurida_00005271-RA;
Contig49399	13435	13435	Contig49399	maker	three_prime_UTR	13430	13675	.	+	.	ID=Olurida_00006729-RA:three_prime_utr;Parent=Olurida_00006729-RA;
Contig49399	13456	13456	Contig49399	maker	three_prime_UTR	13430	13675	.	+	.	ID=Olurida_00006729-RA:three_prime_utr;Parent=Olurida_00006729-RA;
Contig496	6145	6145	Contig496	maker	three_prime_UTR	6073	6257	.	-	.	ID=Olurida_00008880-RA:three_prime_utr;Parent=Olurida_00008880-RA;
Contig49771	7181	7181	Contig49771	maker	three_prime_UTR	7180	7383	.	+	.	ID=Olurida_00018662-RA:three_prime_utr;Parent=Olurida_00018662-RA;
Contig49771	7200	7200	Contig49771	maker	three_prime_UTR	7180	7383	.	+	.	ID=Olurida_00018662-RA:three_prime_utr;Parent=Olurida_00018662-RA;
Contig49771	7209	7209	Contig49771	maker	three_prime_UTR	7180	7383	.	+	.	ID=Olurida_00018662-RA:three_prime_utr;Parent=Olurida_00018662-RA;
Contig49771	7254	7254	Contig49771	maker	three_prime_UTR	7180	7383	.	+	.	ID=Olurida_00018662-RA:three_prime_utr;Parent=Olurida_00018662-RA;
Contig50307	9378	9378	Contig50307	maker	three_prime_UTR	8712	9391	.	+	.	ID=Olurida_00015527-RA:three_prime_utr;Parent=Olurida_00015527-RA;
Contig50494	21773	21773	Contig50494	maker	three_prime_UTR	21766	22151	.	+	.	ID=Olurida_00007740-RA:three_prime_utr;Parent=Olurida_00007740-RA;
Contig50494	21791	21791	Contig50494	maker	three_prime_UTR	21766	22151	.	+	.	ID=Olurida_00007740-RA:three_prime_utr;Parent=Olurida_00007740-RA;
Contig51028	12867	12867	Contig51028	maker	three_prime_UTR	12863	12885	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	12872	12872	Contig51028	maker	three_prime_UTR	12863	12885	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	17845	17845	Contig51028	maker	three_prime_UTR	17809	18070	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	17870	17870	Contig51028	maker	three_prime_UTR	17809	18070	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	17899	17899	Contig51028	maker	three_prime_UTR	17809	18070	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	17907	17907	Contig51028	maker	three_prime_UTR	17809	18070	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	17917	17917	Contig51028	maker	three_prime_UTR	17809	18070	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	17936	17936	Contig51028	maker	three_prime_UTR	17809	18070	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	17996	17996	Contig51028	maker	three_prime_UTR	17809	18070	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	18828	18828	Contig51028	maker	three_prime_UTR	18817	18906	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	18846	18846	Contig51028	maker	three_prime_UTR	18817	18906	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	18849	18849	Contig51028	maker	three_prime_UTR	18817	18906	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	18860	18860	Contig51028	maker	three_prime_UTR	18817	18906	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	19577	19577	Contig51028	maker	three_prime_UTR	19459	19622	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	19598	19598	Contig51028	maker	three_prime_UTR	19459	19622	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	19600	19600	Contig51028	maker	three_prime_UTR	19459	19622	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	19988	19988	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	19997	19997	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20019	20019	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20022	20022	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20043	20043	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20058	20058	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20069	20069	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20081	20081	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20090	20090	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20112	20112	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20121	20121	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20160	20160	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20187	20187	Contig51028	maker	three_prime_UTR	19960	20214	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20635	20635	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20683	20683	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20701	20701	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20740	20740	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20764	20764	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20781	20781	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20788	20788	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20806	20806	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20822	20822	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20907	20907	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20931	20931	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20934	20934	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20949	20949	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20971	20971	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	20980	20980	Contig51028	maker	three_prime_UTR	20558	21002	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	21350	21350	Contig51028	maker	three_prime_UTR	21291	21499	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	21388	21388	Contig51028	maker	three_prime_UTR	21291	21499	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	21453	21453	Contig51028	maker	three_prime_UTR	21291	21499	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	21469	21469	Contig51028	maker	three_prime_UTR	21291	21499	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	21478	21478	Contig51028	maker	three_prime_UTR	21291	21499	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	22050	22050	Contig51028	maker	three_prime_UTR	22012	22131	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	22061	22061	Contig51028	maker	three_prime_UTR	22012	22131	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	22065	22065	Contig51028	maker	three_prime_UTR	22012	22131	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	22079	22079	Contig51028	maker	three_prime_UTR	22012	22131	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
Contig51028	22081	22081	Contig51028	maker	three_prime_UTR	22012	22131	.	+	.	ID=Olurida_00007306-RA:three_prime_utr;Parent=Olurida_00007306-RA;
