PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	Pop
HC1-9	-0.0266359907300585	0.0477735246375796	-0.0757353652551903	-0.04513090394088	-0.0249734877039947	-0.0339266388385387	-0.025789326073803	-0.0961868807345281	-0.0643397780984811	0.0416714427984247	0.142865727537951	0.109284637981639	-0.0228206628520673	0.129776879593981	-0.0505150742822245	0.300368271483173	0.0932811809061476	0.169324834688369	-0.158736202898237	0.331781960651969	-0.201481322953955	-0.0245438977568636	-0.00977972260903833	-0.132339644474513	0.168977904458969	0.0449146207359952	-0.0350781594903617	0.11052337534769	0.0239641825484593	0.0247088829639977	0.150020208925814	0.082681528886619	0.0341982237963949	0.131020872636782	-0.018998326698098	-0.157169082033333	0.0236596281851163	0.0312508543916856	-0.0304766260301535	-0.096988002329444	-0.0439461573668702	0.0132658679124897	-0.146039598092062	-0.0223360000231257	-0.0328049987522003	0.0241424860502561	0.0593395948915573	-0.0819766911355088	-0.0226624249635318	0.00972217807528981	-0.00740317084690931	0.112565235605256	-0.138083044394198	-0.0139543986002432	-0.058518596888242	-0.104345116002592	-0.0891169572154639	-0.044300991516193	-0.011895791392355	-0.112088921673714	-0.0276861204768087	-0.230446766483458	-0.0018782218269241	-0.0644600502373473	-0.0378113826128809	0.101722526298357	-0.0744835932996427	0.00738173550670145	-0.0313309086260712	0.105329951517354	-0.0107239957395312	0.156063132104655	-0.0992822666958018	0.0752263218726979	0.0599237382521503	0.0791769347505289	0.0253024920998587	-0.168524124477692	0.0998345415595396	0.16460847584199	-0.0676783723868194	-0.0549732835639497	0.0873694753578382	0.0603822548043846	0.047698487096045	-0.07765941774897	-0.087928238868907	0.0189491616245952	0.0230238173212111	0.0958072086958223	-0.116676425699703	-0.117023717268836	-0.00314470171423076	0.000957790912572804	-0.0727524490048919	-0.114670031408562	-0.0326486244862807	0.0570147275276723	-0.105758527685172	-0.116450847107288	-0.0313240095227457	0.011893859700263	0.023156754264877	-0.00561620688320103	-0.0890927358576698	-0.0118184089817171	0.0948966398435319	0.000896206379782156	-0.0619818737452872	-0.0751248602593181	0.0303790871712852	0.00654573668008928	0.0385986518477421	-0.092706575079762	HC
HC2-1	-0.0883162153791552	0.0269056865179943	0.20310286322692	-0.183317855589749	-0.0815357563580066	0.0275520005260405	0.00256196625434794	0.020869124122411	-0.0246538984614321	0.027231980206389	-0.0139327111060698	0.0553009810186778	0.00378229504406341	0.0523920737938818	-0.0675968646242695	-0.0716456664846141	0.0241885239343974	-0.0473205068938543	0.00925225102031983	-0.0674112034383189	0.0691454160697699	-0.146509279111229	-0.0604271117174115	-0.149664584715951	0.142957817944163	0.040260263676759	-0.00633409770581538	0.0910340085609184	-0.0837363292118141	-0.138406635048668	-0.061368011368105	-0.165602078099539	0.0176444921048106	0.205991568048792	0.0812854980895073	-0.0261486135121897	0.169766528606336	-0.23727962031469	0.00239330830395922	0.0589342848079737	0.251816487583335	-0.133141161206715	-0.0310515141646907	0.0645712490933657	-0.182944983706773	-0.131847270760901	-0.300224905893818	0.136029153398025	0.0288310697262458	-0.153515152025256	-0.174282270208628	-0.0156777927002066	-0.253664337962733	0.0502400169615918	-0.0110591333109516	0.163043261086022	0.00873358936891017	-0.0416812219963778	-0.0659837944192933	-0.071435721131184	-0.036627478535462	-0.188548287142364	0.086596352224678	0.0261304339502899	-0.0934566752564896	-0.0177657364494864	-0.023447349084634	0.0438500452388974	-0.00266753355703786	-0.132581087171772	-0.0331784037153527	-0.0177816740231431	0.0416098099263342	0.0502139990541088	-0.0702773480054512	-0.0365997752803138	-0.0874783640170766	0.0355569356240228	-0.0520371939744028	-0.0638328561623789	0.0556652739516914	-0.0345627750535411	-0.00284668628912671	-0.0368401580157993	0.0490264234639657	0.046660545310215	-0.0151364015070593	-0.0304010594910874	-0.0251396409746975	0.0855793013346988	0.0234827131636748	0.0691573704104599	0.0528517685198403	0.0235376902113121	0.0152233690771884	-0.00735211495901756	-0.0159056716208868	0.0300619374624923	-0.183262362539208	0.0833217532754311	0.0581759920629391	-0.00156835096862804	-0.036609897182943	0.014664373838487	0.00245592367223255	-0.0706494245662041	0.0142803666290979	0.0539984658855694	-0.0448528088768611	0.0412948878456942	-0.0141470812546552	-0.0359988332773556	0.035101762923777	-0.0928245668150896	HC
HC2-10	-0.0843232985222994	0.0204987865401252	0.198198311625729	-0.202042993256419	-0.0820796280994985	0.0153287892333883	-0.0131008005736651	0.0153251511849099	0.0128815956207762	0.0411375719557015	-0.00898459572129383	-0.00949318360523825	0.0449472066838936	-0.0982281230283966	0.0714045955667217	0.0612037231781754	0.0299136297869421	-0.0293833535867176	-0.0111850900867559	0.0128389180294525	-0.12653305765434	0.0393108675744219	0.0498722114597109	0.258421406828405	-0.175945978688279	-0.0605486467503441	0.0339686692155236	-0.0461599169728301	-0.0581453340455155	-0.0932368025619765	0.0825838093008737	0.0591583098137859	0.0431844852336252	0.0170059308492191	-0.111085077958517	-0.000475157230382722	-0.243750125526941	0.0268136562671712	0.0891586160581244	-0.138622064526127	0.233962723805977	-0.0210646864706573	-0.128237344301281	0.176304737791384	0.0539256096927759	0.225322205852134	0.061453524638171	-0.180318225693083	0.164729247754275	0.225358861318914	0.0591243191309011	0.197429782820092	-0.0334703431500686	-0.0935378828625459	0.0126927731018603	-0.111598989133499	0.103074322259929	-0.0450773830504511	-0.0250730798204631	-0.0486845676204878	-0.0290419987410173	0.0144716668972844	0.0153109851655217	0.0709857042730933	-0.219344244522136	0.0888512663837066	-0.0366905406784297	-0.209939292325593	0.0808854892708059	-0.098511308087155	-0.053580792121932	-0.129782552397177	0.0853918660848991	0.0182630673903844	-0.00606927247903289	-0.0051728946837622	-0.0632159437627079	0.0311840547797576	-0.117457275468453	-0.011938709994581	0.00429987002472439	-0.023474180432485	0.0153702065234868	0.00713756896975631	0.061453143879581	0.0662875641995493	0.0455313451760874	-0.125660031938677	-0.0147252014454874	0.0640247460032068	0.00845574204266047	0.0852383905080709	0.0412501252488902	-0.067314886552744	0.0291691694725013	0.0642319020439309	-0.0529042729567793	0.0241923540268233	-0.1395801847997	0.0647851715389655	0.00175203723231363	0.0342210472751959	-0.0407208917977503	0.0614546508678801	-0.0390194742134633	-0.00133109113864461	0.0669094903417372	0.00510134590888336	-0.0668720112853073	0.0105985412980764	-0.071614310455367	0.00033924963806994	0.043868731375996	-0.0941213556702533	HC
HC2-11-L5	-0.120495720118514	-0.0314335995031396	-0.165032903988027	-0.0538428595155871	-0.0478440767677633	-0.00314833743123502	0.259093035224766	-0.101918764314799	0.0441097003038701	0.00758940576910112	-0.110894380065053	-0.0709302879274951	0.09233997912153	0.0249637251097992	-0.0191785622296675	0.179882769729362	-0.103282518308419	-0.119434878110462	0.00899267372815682	0.0582454966943657	-0.0145300842663564	0.0164861405821707	-0.132237260674431	0.184647304005299	-0.105599118247151	-0.0534060991034428	-0.0220082733174831	-0.0855112032038988	-0.307547335313396	-0.132041730251105	0.117257051276843	-0.131561000578213	0.109747684016072	-0.0243259492918071	0.193007756301587	0.141646163324581	0.193981799517573	0.0537401394010501	-0.00842352019778206	-0.076033310284661	-0.0440064783416066	-0.0456105593293237	-0.00476403860739787	0.172314062728074	0.0459051348889527	-0.0153110213078464	-0.00899448445378274	0.0109668057284876	0.035477230334562	0.195706638628903	-0.219935583855838	-0.0144701589556515	0.0269113961387248	0.127210654509907	-0.113596706713744	0.00176373924614943	-0.0671614568193709	-0.0027486621217693	0.126503599431247	-0.0120786839822786	-0.0133541009972152	-0.109975766698811	-0.142529529659253	-0.0632106280951629	0.1876620442765	0.0510320422144272	-0.0406722996173506	0.144462298918782	0.0443074584467715	0.0024451293437403	0.0141534585751041	-0.0115863016846197	-0.0327205710337266	-0.0346886315709	-0.0503360043756345	0.0297103078786113	-0.0698241079647931	0.0377745320123296	0.0709956433671907	-0.0662634855960774	-0.0846105597264544	0.0627860569601967	0.04582453414452	0.0137075364296246	-0.210613446048866	0.00774983532168808	0.00833319455654291	0.02764823748859	0.0242801943409969	-0.0605412593732919	-0.126365082711474	0.00214002532003848	-0.0930257147346479	-0.060960013644746	-0.0119199015044555	-0.00927843969930463	-0.0438142223142305	-0.0768372909286096	0.0789148130474955	0.0627820803414885	0.0701760291073451	0.0422349020752193	-0.0486266442131077	0.0310220554759171	-0.0182326848420744	-0.02061489562542	0.104507993299934	0.0191141720829412	0.0203855889043686	0.017171918129833	-0.0217529508264978	-0.0920866226104535	0.078857666681724	-0.0932344182596122	HC
HC2-12	0.0133587711771136	-0.0732452838236487	0.0348078205984567	0.0953524243201309	-0.027486142575946	-0.0269162922132436	0.0155125452972222	-0.0476355498231691	0.0230834262960208	0.058649332897575	0.185542012271487	0.149663618614468	0.0925122505812145	0.204325741936607	0.190060362778186	-0.0771857464974135	0.0474191106667846	0.0544119587810825	-0.027419776694245	-0.0422775848938257	0.137663149826134	-0.00904814016657707	-0.0758962341798644	0.000152531041859431	-0.148897494137767	0.0174251085300537	-0.149913481928832	-0.142281135764055	-0.109833815810259	0.10978962728908	0.0609555106881328	0.106204784700868	0.0172818418749078	-0.159866400264874	-0.0164294679556565	-0.0521121918354792	-0.0462158817948678	0.0108230940301799	-0.0309355998693074	0.101073716631921	-0.0175405803167161	-0.0574574077381169	-0.0816954823075752	-0.0548877773203034	0.0567048981653553	0.0629106217876047	-0.00118542178262553	-0.0246993856412585	-0.0345156213579831	0.00867148973043392	-0.0390397363167398	0.0332300465336041	-0.0971829640138214	0.0487691856647883	-0.163770309544773	0.252864344389889	-0.203002768094666	0.0380340963232431	-0.0383826430629627	-0.127276100092709	-0.0709799174476318	-0.0729952643308339	0.138553402055389	0.0191051423895591	-0.127924493574939	0.0127610276296125	0.0114206476407083	-0.00218813591480763	0.0291139631738371	0.0159541804652044	-0.0732612960090205	-0.00261557093991632	0.0711159514128351	-0.153341489028737	0.130548003669692	-0.013753067255568	0.0271739176786341	0.200570979685782	0.0109903976760611	0.0510445195660826	0.0855052327209867	0.113284971404919	0.204182705581565	-0.0293383439557203	0.0858166832135996	-0.0244760775906057	-0.138631329745966	-0.0244318220680231	-0.138450910147198	-0.243688386239736	0.0467669895868926	-0.0278119632082351	0.0561014677075162	-0.141997113338603	-0.0334806543217085	0.11045895404704	-0.0462490221660627	0.0301403398574777	0.10219948736219	-0.114828663344005	0.123987855933447	0.0199253093182387	-0.0118640659594627	-0.0722766241168626	0.0811262189367234	-0.181666179614159	-0.00192962345814767	-0.0321121572887266	-0.0851835215173554	-0.0184360395350104	-0.0363077370954862	0.0125996218370815	0.0508372383647506	-0.0932809699721915	HC
HC2-13	-0.129995002752613	-0.0365663278212381	-0.157434686841598	-0.0333390205951137	-0.074166030803088	0.0112153280437228	-0.208421798780019	0.141842086096185	-0.0324515267841578	-0.00412526688612232	-0.0285167783024345	0.0303960404064059	0.000908908812590244	0.0540083784744292	0.0159459645217906	0.0656168734535327	0.0256578424581487	-0.0357679817096033	0.0721504595257666	0.0174890536946706	-0.0083767694517668	-0.0768093075616725	0.00757322564885042	-0.0273765306590927	-0.0471478221389256	-0.0257461312638038	0.0890260308576684	-0.0124960774884925	-0.105247489164309	-0.130737446954669	0.0305143534053121	0.0774802133848815	0.143773651081056	0.0394042179549405	0.257814286458468	-0.0624709326187865	-0.00710729874625759	0.10369854981662	0.213631959884164	0.0291069213929603	-0.151570404038276	0.0660607869800106	0.100755273093085	-0.119599838071152	0.156739477963946	-0.0846419202018626	0.0334082837324907	-0.0893964978835351	0.00761140573526288	0.0075269019772963	-0.071186517340532	0.0385184241431427	-0.0906981409354093	-0.0521382868710536	0.186995960850217	0.222578559199864	-0.0419711334385224	-0.0479889325376393	-0.00249599173063404	0.187607098956008	0.170138727884854	0.143651422534783	0.037029294668137	0.0463356210098706	-0.204853291086509	-0.183442498461177	-0.0509626741154887	-0.0234846850470432	0.0463842282056993	-0.258229263853842	0.124300783688726	0.0925735218744512	0.0471079818162954	0.0623247805434773	0.0363322776392688	0.0270091505378596	0.00515972258926334	-0.125370423298611	0.0706665536801206	-0.026130281768025	0.00676388966273338	0.0466767183432542	0.0182819456151849	0.0129561927215338	0.0641555017334175	-0.0975902297210774	-0.088361399403358	-0.100320358248626	0.0245438179979181	-0.0225885986319659	-0.0203844725474586	-0.00654714987241958	0.105979243825638	-0.1304774726902	-0.00592274384126997	-0.105456214285646	0.0505249752587357	-0.0325978808069437	-0.0512725875835104	-0.0705229993336184	0.0623507736011887	0.0633461858332565	-0.00312277305766089	0.123407475940146	0.123104172817579	0.130382053673491	0.0787724836817036	0.0439777887226957	0.128832947413484	0.00211977455127914	0.032944725237552	0.0276986201603674	0.0300420612332586	-0.0931303330560965	HC
HC2-14	-0.111266579198439	0.018668212153372	0.0983101608465114	0.239006886929335	-0.0621058163921174	0.0230417499431166	0.00294028450838544	0.0621177057713577	-0.0251002172351494	0.184538133208185	0.0737880025896184	-0.00928027283469782	-0.0738798381118629	-0.0194659083866319	0.00435683823301819	-0.0400758432323915	-0.0247613337191515	-0.0143705654928105	0.16340341592004	-0.0383553809857799	-0.0331781686019375	0.0760966354743682	-0.0882704267076456	-0.00620061522224644	0.0250038994177905	0.129012249337334	0.111541950221251	-0.0442691075837519	-0.049774637024904	-0.0986588775320778	0.0864413679220813	-0.00286517036232002	-0.0583947698590957	-0.120277873309948	0.0471727600465153	-0.0442222512070738	0.000790506635913794	0.106545549968053	0.00473258526646416	-0.133294254932624	0.0241291460565159	-0.120935783178932	-0.0284863650232672	-0.0785332721589262	-0.168618179590927	0.0414600513713508	-0.0326425459311047	-0.176104205160209	0.158741979460057	-0.158538264788003	0.0914303287947019	-0.0523225336884535	-0.0788924540324351	0.169774303627593	0.0818928797794036	-0.130273583570192	0.114976148294366	0.231555629417334	0.272483414787876	0.225871744797335	0.115114404259021	-0.177552840635158	0.0213196503250402	-0.190960882078926	-0.0269346198752254	-0.084814280217096	0.0551405277908306	-0.0622036394016077	-0.0492998261189799	0.130645620562079	0.023443708877271	0.0852367771918459	0.131986365974318	-0.118466784338618	0.020782987703219	-0.0385530318178686	0.017850483733536	0.0440019227992095	0.073257186988344	-0.074730819809191	-0.0680460311935843	0.167000315269894	0.0402911719416752	-0.00824544726403966	0.0796028298450396	0.0251308768233743	0.108725370547857	0.113191014274099	-0.0672184960489227	0.0841980633101966	0.0402109125433624	-0.119284079208382	0.0201893433802604	0.0228554243973342	-0.0606844296447637	0.0347680428454016	-0.00126315310193115	0.0334168397101963	-0.106758082375926	0.024511938236522	0.038999454144995	-0.012210694576787	-0.0525884339515277	0.084679614753803	0.0408333618652395	0.00819231214682529	-0.0110406978621722	-0.101246984881244	-0.0578793930609173	-0.0244968750097861	0.0117205890158928	-0.0393940554305961	0.0297154268816847	-0.0935004036423488	HC
HC2-15A-L5	-0.029554180328154	0.00100984723813127	0.0100450896374034	0.0480113878910113	-0.0139443598898056	-0.00980408343445899	0.056885515756938	-0.0497833816593976	-0.0131262256338696	-0.0428412790283958	0.0797356096724731	0.0785093165856202	0.0529276640170606	-0.012130601203629	0.228114757283553	0.0383112300428578	0.0946773709875477	0.10972739426302	0.0229890222576689	-0.0605252800873385	-0.0419491612558698	-0.0201802384391655	-0.159910172142586	-0.164054709386954	-0.0473384190259973	-0.205393017541522	0.11887228415942	0.0113691448830455	-0.00803347453114629	0.0769117646559511	-0.0732572673961987	-0.133107360882528	-0.0685853487189429	0.055043361126135	0.200926176890301	-0.0531138005222542	-0.0256534319588243	-0.166500190765263	0.248108010033574	0.400517424613135	0.0826155837706659	0.177711230685797	-0.0299197613512903	0.198485367446025	0.0263138902908564	0.114587132819959	0.0389362216637748	0.145686050432603	0.0536404582573342	0.0396762380522699	0.194503714703372	0.141923026993356	0.107782826517607	-0.160612995158612	0.163715268754441	-0.0513264434583662	-0.0104234021568629	0.107523286270496	0.214678781065541	-0.0339728837394773	-0.0013044750352963	-0.10275091809639	-0.00787296213815566	-0.0540511741960135	0.115397248700884	-0.0370071592486376	-0.0506982809848423	-0.0288274289483722	-0.108015235920955	0.0021194288706146	0.0869085378664722	0.0101536075622401	0.0178942453217003	0.0632072210238351	-0.00381268680110576	-0.0303525899739485	0.078818320476237	0.0606736127618107	0.0751021792199591	0.0822505877182462	0.0293411156996614	-0.0789650680635018	-0.00665450619348288	-0.0384911407526254	-0.0598267371962605	0.0312114197690078	0.0884745335872505	0.0196263261823191	-0.0253382881496974	-0.0250523591285791	-0.0299958447032647	-0.0471692875260196	0.052153018300891	0.00642769782642561	-0.0290745675514774	0.0327683209929423	0.0252264199534554	-0.0174030421223487	0.0380451834671421	0.00587694774699947	0.0436175243883606	-0.0570042046727366	-0.0673090710420178	0.0547639280567271	-0.0924763620694159	0.0234016032715696	0.0417998089035137	-0.0483430857805762	-0.0107073103059069	-0.017665264562953	0.00250202687546917	-0.0209535514678432	0.0232912825795491	-0.0934558313329183	HC
HC2-16	-0.129952099267852	-0.0501777337382219	-0.190493743139741	-0.067539286054252	-0.0487133981205958	0.0175572253267174	-0.170264479975985	0.0861227502795363	0.0165802753721897	-0.00651609374444299	-0.0293748718186677	-0.0961537211327907	-0.0519372218140127	-0.0310591826077764	0.113719108875269	-0.162658317060328	0.00762679780318884	-0.00853205200407591	-0.046063628581399	-0.0722247625799865	-0.0109830381524015	-0.0957590584639701	0.067867216696811	-0.189974343282873	0.0577321270713512	0.0954703520299314	0.0664574985943271	0.0373540639905484	0.0436779121902578	0.112441507272902	-0.11356780311092	-0.0132881090327613	0.0320074555260166	-0.245244043655219	-0.141252900782999	0.00334480402556671	-0.217063322115163	-0.0422209276131197	0.0378702389981951	-0.0206620906934131	-0.0106848990679001	-0.177447568059163	0.0381010992619372	0.103350260122122	-0.160036290288804	0.0480732541590613	0.0538824049765408	0.0971246396186148	0.172870983179774	0.243039469958797	-0.182342427656883	0.0217211043491673	0.0253377745261204	0.0775897224809848	-0.0705213496059707	-0.0363231734485924	-0.0737167174151764	-0.0605322772942548	0.0463380944698752	0.0695070088006548	-0.0709240510076168	-0.223861288998377	-0.142836779084139	0.0332187642874047	0.060406809584008	-0.148669759241104	0.0154554711931507	0.0748530967640419	0.0304546531909873	0.0364002980355421	0.10320642265018	0.0155406876931002	-0.0124216655224126	0.0307619296946254	-0.0186711915522262	-0.108919162347111	0.0643473188531939	0.00688370998208017	-0.119206792062422	0.0373634883523595	-0.0690970613873343	0.0124984609472971	0.171104519722171	0.0244606964205379	-0.05474626917627	-0.00973186490770052	-0.0396260424371826	-0.0406505134051474	0.0504064103405737	-0.0317830847085898	-0.110213701965757	0.0589830438405536	0.176657030778632	0.111250947027005	-0.0562349001614993	-0.0231666870163334	0.109931967096988	0.106577151303873	0.0313624473001372	-0.0709448129078216	-0.128031136809396	0.142509794459163	0.0411193258545279	-0.0153034572960503	-0.00379534434224057	0.0875966589821691	0.0125472163021341	0.163990325398012	-0.0217948137072832	0.0296436294594608	0.0224138497739687	0.0231798188262026	-0.00999185006923814	-0.0940899605938189	HC
HC2-17B	-0.0905319552075145	0.0110238328692276	0.0613896322423584	0.15628598168405	-0.00221656960868713	-0.0297890991437658	0.015684573246934	-0.0034178836155982	-0.0311333045628949	-0.311065774095578	-0.19596955859639	0.00639140198247864	0.10784882337525	0.0234791669581874	0.198440556565044	0.168854832041347	0.160253263287924	-0.201127375901357	0.328983570014623	0.237808090457134	0.309285417171609	0.126995368954094	0.0575966314905882	0.0724976437057405	0.0120613792978692	0.375622976377793	0.0907986067291723	0.151564880710362	-0.0302641394794367	-0.0112308649282477	-0.00062609367249752	0.0839033781235153	-0.103362505520498	-0.0104597007216263	-0.0655559420039784	-0.0947443498595442	0.012693275776152	-0.176758222777115	0.0338547056596656	-0.0362074454423167	-0.0443194669205056	-0.0290191050772829	0.0441040261411435	0.0800220945850017	0.0490388243036884	0.0938492759782296	-0.0232992588374557	0.00720721845569817	-0.146184840753686	0.0313877793793507	-0.0317827568510804	0.00537287753036278	0.0225753429110795	-0.0360974081117443	-0.0645113279538839	0.00610394932730603	-0.00930187641845955	0.0366204374769684	-0.0307252279421775	-0.13288012338913	-0.0139981664989602	0.0127885767391352	0.023627421229679	-0.00177118829093459	-0.0642149844787875	-0.0215816231408727	0.00477267768173672	0.0194751428700593	-0.102117170494911	0.0206248505659994	0.088354059810054	0.0125500219060056	0.0864512644198277	0.0584331946608302	-0.0378992825711289	0.0152905997962434	0.0618649710657335	-0.0693973572483161	-0.0619334313734768	0.0417983861725091	-0.0219530591184374	0.0324324028167636	-0.0275903231095948	-0.0551140826655893	-0.0105140923131994	-0.0184414028577848	0.0638404079337647	0.012191169204278	0.0393194367544048	0.00676613810902499	0.0104125415944582	0.00471492113672132	0.0386949773050251	0.0657087220284798	-0.00640592749348531	0.0198335711746311	-0.0337459228259871	-0.00787868800978452	-0.00206681673412804	-0.00974293717618798	-0.0106648726931721	-0.0138677369497619	0.029977916642134	0.0315962730865092	-0.00753708800434514	0.0169826225991854	0.00284948635825202	-0.0267014280057219	-0.00597970623011008	-0.01872192698138	-0.000505675903530642	-0.0194860756314192	0.0184456749080805	-0.0937155140497542	HC
HC2-18	-0.085208478471741	0.0188519012275039	0.188068649667044	-0.187962476015664	-0.0680461866596786	0.0405775699172396	0.0389065288730494	0.00776218529127683	0.0377930422660908	0.0395002325042743	0.00879731485204465	0.0143600645378939	-0.0139561917075347	0.0598818911718723	-0.0110944932777206	0.0855698527344569	0.09661424497636	0.0718816424047936	-0.0943348640945926	-0.0980774617299803	0.00766618386237098	0.023419695059097	-0.0608280599107474	-0.0112218679378386	-0.114275927985578	0.097499406407954	0.0196454604130439	0.0778760889128255	0.0473742442499382	0.0911044065594254	-0.232740187970058	-0.0349759474596223	0.118167001485595	-0.0391044326388906	0.00172781966995743	0.0548391697173694	0.035082830949111	0.172685169332483	-0.120715628778897	-0.0239753983231338	-0.210094198403576	-0.0403834299615087	0.139431142865054	0.0462729798674174	-0.00275443535084071	0.0490896626624027	0.0134747916163913	-0.115615913907822	-0.196251732457674	0.00687506395340155	0.0125140367508317	0.0555877934297793	0.140779897942276	0.0663073058362885	0.0578248897034366	0.0206918345065692	0.109589458607908	-0.00225629574101883	0.125560111752715	-0.097448457246585	0.0550292182452657	-0.224038092766602	-0.0670373198487114	0.0146399411436501	-0.0279979022239485	0.0889924719590244	0.0542888574530749	-0.115068187030705	-0.112373684020764	-0.117990234194108	0.0620357334632249	0.152490819594458	0.0928028348901157	0.0836974202829459	-0.0852079923917504	0.0161220733027072	-0.221829447875395	0.0110904221535691	-0.069977231039977	-0.0863074121953697	0.0973231972898058	-0.0211545320067797	0.000242481352337373	-0.0219500073065342	0.0368105486201598	0.0537982053047035	-0.149743514131925	-0.0467809803927837	0.00503366174359757	0.0571545327074482	0.0376114273269142	-0.189120408575549	0.0393139463558892	0.139978402913475	0.195064928870405	-0.0316555527407765	0.0512730542103824	-0.00339657592201289	0.221402154607749	-0.0485159744170635	0.114967780188002	-0.227241028954755	0.0957436653832988	-0.00849809099254907	0.0356814847075436	-0.000576592897436419	-0.0326629282540985	0.059676300625087	0.0358390148897463	0.0440354440379625	-0.0417068024389868	0.0245675871863825	-0.0470464223381417	-0.0939925837313795	HC
