siteID	chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18
Contig49891_26854	Contig49891	26854	26854	+	38	38	0	34	34	0	42	40	2	42	41	1	33	33	0	31	30	1	43	42	1	40	40	0	36	35	1	41	41	0	25	25	0	40	38	2	51	51	0	50	50	0	46	43	3	45	44	1	41	41	0	48	48	0
Contig49924_771	Contig49924	771	771	+	19	18	1	17	17	0	14	14	0	23	23	0	13	13	0	14	13	1	13	12	1	24	22	2	13	13	0	26	25	1	38	37	1	18	18	0	36	35	1	29	28	1	39	38	1	31	31	0	29	29	0	22	22	0
Contig49924_806	Contig49924	806	806	+	25	25	0	13	13	0	19	18	1	27	25	2	14	14	0	17	17	0	27	27	0	16	16	0	21	20	1	34	34	0	47	46	1	20	19	1	31	30	1	36	32	4	35	35	0	39	39	0	42	38	4	17	16	1
Contig49924_907	Contig49924	907	907	+	15	14	1	10	10	0	22	21	1	20	20	0	12	12	0	8	8	0	14	14	0	21	21	0	18	18	0	29	28	1	39	39	0	16	16	0	33	32	1	29	29	0	38	37	1	46	44	2	27	25	2	14	14	0
Contig49927_2577	Contig49927	2577	2577	+	26	24	2	33	30	3	20	16	4	29	26	3	31	24	7	19	18	1	34	31	3	25	24	1	23	23	0	41	38	3	21	21	0	37	34	3	42	38	4	49	44	5	37	37	0	49	46	3	44	40	4	39	36	3
Contig49927_2593	Contig49927	2593	2593	+	27	25	2	32	32	0	23	23	0	28	26	2	35	35	0	19	19	0	40	40	0	32	31	1	23	21	2	36	36	0	23	23	0	34	33	1	45	42	3	49	49	0	40	39	1	43	42	1	49	46	3	41	39	2
Contig49927_2605	Contig49927	2605	2605	+	28	27	1	33	32	1	32	31	1	43	41	2	35	31	4	19	17	2	50	49	1	33	32	1	15	15	0	44	42	2	24	23	1	42	40	2	55	52	3	48	46	2	45	44	1	50	47	3	49	47	2	38	38	0
Contig49927_2630	Contig49927	2630	2630	+	35	32	3	46	39	7	34	31	3	47	41	6	38	32	6	28	26	2	44	37	7	47	41	6	21	21	0	46	45	1	25	24	1	44	35	9	49	48	1	43	42	1	40	38	2	45	40	5	44	39	5	32	29	3
Contig49927_2645	Contig49927	2645	2645	+	28	27	1	26	25	1	20	20	0	29	28	1	25	23	2	13	13	0	35	35	0	22	22	0	14	14	0	26	26	0	13	11	2	31	29	2	29	28	1	32	30	2	31	31	0	33	32	1	31	31	0	16	15	1
Contig49927_2657	Contig49927	2657	2657	+	26	24	2	24	21	3	19	18	1	21	20	1	20	17	3	17	16	1	31	30	1	26	23	3	14	13	1	19	19	0	12	11	1	27	24	3	27	23	4	34	33	1	33	33	0	31	30	1	30	28	2	23	21	2
Contig49927_2756	Contig49927	2756	2756	+	21	20	1	24	11	13	21	14	7	23	20	3	21	17	4	24	23	1	26	19	7	30	27	3	20	20	0	24	21	3	7	4	3	28	20	8	30	25	5	33	31	2	25	24	1	31	23	8	20	14	6	28	22	6
Contig49934_4320	Contig49934	4320	4320	+	19	19	0	22	19	3	20	17	3	18	18	0	20	20	0	9	9	0	28	28	0	17	15	2	20	18	2	19	19	0	4	4	0	20	20	0	35	34	1	29	28	1	23	23	0	27	27	0	21	20	1	22	22	0
Contig49935_1606	Contig49935	1606	1606	+	20	19	1	17	16	1	19	18	1	19	18	1	15	15	0	15	15	0	15	13	2	22	19	3	31	29	2	30	28	2	55	51	4	16	15	1	34	32	2	38	33	5	46	43	3	50	37	13	25	22	3	19	16	3
Contig49963_1206	Contig49963	1206	1206	+	29	29	0	30	29	1	17	16	1	34	31	3	24	23	1	28	24	4	20	20	0	46	44	2	41	37	4	44	42	2	47	43	4	38	34	4	55	53	2	45	40	5	53	51	2	54	47	7	31	29	2	46	41	5
Contig4998_5033	Contig4998	5033	5033	+	16	16	0	18	13	5	19	17	2	26	17	9	20	16	4	3	3	0	33	29	4	11	11	0	28	21	7	16	16	0	40	31	9	15	8	7	31	28	3	58	42	16	42	41	1	31	30	1	31	26	5	20	11	9
Contig4998_5054	Contig4998	5054	5054	+	12	11	1	15	14	1	14	14	0	17	17	0	12	12	0	7	7	0	26	26	0	10	10	0	28	25	3	12	11	1	45	44	1	14	14	0	27	25	2	60	59	1	38	37	1	35	35	0	25	23	2	15	15	0
Contig4998_5132	Contig4998	5132	5132	+	25	24	1	22	21	1	16	14	2	30	27	3	17	16	1	9	9	0	31	30	1	16	15	1	23	22	1	20	17	3	49	46	3	9	7	2	36	32	4	56	54	2	43	40	3	37	35	2	40	33	7	22	19	3
Contig5_16923	Contig5	16923	16923	+	26	20	6	19	16	3	19	18	1	16	15	1	12	12	0	10	9	1	17	16	1	13	13	0	22	20	2	33	32	1	31	26	5	15	14	1	23	21	2	28	21	7	28	25	3	26	21	5	20	14	6	21	20	1
Contig5_26816	Contig5	26816	26816	+	17	16	1	15	15	0	13	13	0	18	17	1	16	13	3	5	5	0	16	15	1	13	12	1	19	19	0	23	23	0	20	20	0	10	10	0	29	29	0	26	25	1	26	26	0	24	23	1	23	22	1	18	18	0
Contig5_26827	Contig5	26827	26827	+	18	16	2	18	17	1	17	15	2	24	23	1	14	13	1	13	12	1	25	25	0	17	17	0	19	17	2	30	28	2	25	25	0	13	12	1	33	31	2	30	28	2	30	26	4	23	21	2	26	22	4	22	20	2
Contig50006_5937	Contig50006	5937	5937	+	14	14	0	18	17	1	13	13	0	15	15	0	19	19	0	10	10	0	13	13	0	16	15	1	16	13	3	8	8	0	24	23	1	14	10	4	19	19	0	20	20	0	18	18	0	21	20	1	15	15	0	16	16	0
Contig50006_6904	Contig50006	6904	6904	+	14	13	1	16	15	1	14	13	1	17	17	0	13	9	4	12	11	1	17	15	2	17	14	3	12	11	1	16	9	7	15	14	1	10	8	2	19	17	2	21	17	4	20	19	1	27	26	1	19	17	2	22	21	1
Contig50006_10876	Contig50006	10876	10876	+	26	25	1	21	19	2	26	21	5	25	25	0	14	14	0	17	17	0	17	13	4	20	17	3	26	20	6	31	27	4	38	33	5	13	10	3	30	27	3	35	31	4	31	28	3	30	25	5	33	26	7	27	21	6
Contig50006_10880	Contig50006	10880	10880	+	23	16	7	21	15	6	24	18	6	26	19	7	12	10	2	16	13	3	18	6	12	18	17	1	25	15	10	33	23	10	38	32	6	13	11	2	29	19	10	32	18	14	28	24	4	29	17	12	29	21	8	21	14	7
Contig50033_16195	Contig50033	16195	16195	+	15	14	1	13	12	1	16	14	2	14	10	4	10	8	2	7	6	1	13	12	1	14	13	1	14	13	1	22	16	6	22	21	1	7	5	2	21	15	6	28	25	3	28	25	3	29	28	1	18	14	4	11	9	2
Contig50033_20574	Contig50033	20574	20574	+	20	19	1	25	25	0	20	18	2	20	17	3	18	15	3	14	14	0	18	18	0	18	18	0	20	19	1	23	21	2	23	22	1	24	22	2	33	31	2	38	35	3	30	27	3	40	38	2	18	18	0	21	17	4
Contig50033_20654	Contig50033	20654	20654	+	25	24	1	24	24	0	31	30	1	24	24	0	21	20	1	17	17	0	29	29	0	26	25	1	29	27	2	36	35	1	43	41	2	33	30	3	44	40	4	45	42	3	51	50	1	47	46	1	36	35	1	32	29	3
Contig50033_20676	Contig50033	20676	20676	+	17	17	0	18	17	1	24	22	2	24	23	1	19	19	0	20	20	0	27	26	1	21	21	0	24	22	2	30	27	3	26	26	0	27	24	3	38	37	1	35	35	0	33	29	4	37	33	4	29	27	2	24	24	0
Contig50033_20692	Contig50033	20692	20692	+	9	9	0	17	16	1	14	14	0	16	16	0	17	17	0	15	15	0	16	16	0	16	16	0	17	16	1	34	33	1	17	17	0	14	13	1	26	24	2	32	31	1	25	24	1	31	30	1	21	20	1	20	20	0
Contig50033_20695	Contig50033	20695	20695	+	10	10	0	15	14	1	16	16	0	13	13	0	16	16	0	15	14	1	14	14	0	15	15	0	14	14	0	36	33	3	14	14	0	14	14	0	26	26	0	33	33	0	26	26	0	30	30	0	18	17	1	21	20	1
Contig50045_7239	Contig50045	7239	7239	+	24	20	4	18	17	1	16	16	0	16	15	1	16	15	1	18	16	2	21	21	0	20	20	0	13	12	1	21	19	2	26	24	2	15	15	0	32	31	1	30	29	1	38	38	0	39	35	4	34	34	0	19	19	0
Contig50045_7247	Contig50045	7247	7247	+	22	19	3	19	18	1	20	19	1	16	13	3	16	16	0	20	19	1	21	21	0	20	19	1	13	13	0	24	24	0	30	29	1	18	18	0	32	30	2	35	34	1	37	35	2	39	37	2	34	33	1	24	23	1
Contig50045_7256	Contig50045	7256	7256	+	16	16	0	17	17	0	20	20	0	17	16	1	16	13	3	17	14	3	20	19	1	16	13	3	14	13	1	16	13	3	28	26	2	13	13	0	30	28	2	28	27	1	33	32	1	36	32	4	36	33	3	21	20	1
Contig50045_7260	Contig50045	7260	7260	+	18	18	0	15	14	1	19	18	1	13	9	4	14	12	2	13	12	1	18	15	3	14	13	1	15	14	1	13	11	2	23	22	1	10	9	1	25	23	2	27	18	9	28	27	1	33	30	3	28	26	2	18	17	1
Contig50054_5497	Contig50054	5497	5497	+	12	12	0	18	18	0	21	21	0	22	22	0	16	15	1	14	14	0	24	23	1	23	23	0	18	16	2	49	48	1	48	48	0	13	11	2	30	30	0	42	41	1	42	41	1	51	49	2	32	32	0	23	23	0
Contig50054_7403	Contig50054	7403	7403	+	28	26	2	25	23	2	14	14	0	27	23	4	20	20	0	20	19	1	24	23	1	23	23	0	26	24	2	35	35	0	12	11	1	24	23	1	36	34	2	21	20	1	22	17	5	24	22	2	23	23	0	29	27	2
Contig50071_20083	Contig50071	20083	20083	+	18	18	0	14	14	0	15	15	0	25	21	4	19	18	1	14	13	1	19	17	2	18	17	1	27	24	3	26	25	1	36	34	2	22	21	1	29	26	3	31	29	2	41	40	1	35	32	3	29	25	4	21	19	2
Contig50071_20093	Contig50071	20093	20093	+	15	15	0	12	12	0	12	12	0	23	21	2	17	17	0	16	16	0	18	18	0	19	17	2	26	25	1	25	24	1	29	29	0	20	20	0	31	29	2	30	28	2	34	33	1	27	25	2	25	23	2	24	23	1
Contig50071_20097	Contig50071	20097	20097	+	13	6	7	13	3	10	13	11	2	15	5	10	17	0	17	12	8	4	14	7	7	15	6	9	23	0	23	24	0	24	26	17	9	17	0	17	29	0	29	27	14	13	25	23	2	24	12	12	23	10	13	19	6	13
Contig50121_226	Contig50121	226	226	+	19	19	0	17	17	0	27	23	4	25	24	1	13	13	0	18	18	0	20	20	0	25	24	1	24	24	0	45	44	1	55	53	2	27	25	2	45	42	3	37	37	0	56	54	2	40	40	0	56	56	0	30	28	2
Contig50122_2042	Contig50122	2042	2042	+	34	30	4	20	19	1	38	34	4	33	33	0	28	27	1	25	24	1	36	34	2	27	23	4	38	37	1	47	44	3	59	57	2	24	23	1	52	48	4	52	47	5	54	50	4	64	50	14	48	46	2	43	40	3
Contig50122_2965	Contig50122	2965	2965	+	21	18	3	13	13	0	15	12	3	23	21	2	18	18	0	21	20	1	18	18	0	4	3	1	30	29	1	31	29	2	12	11	1	11	8	3	12	4	8	29	29	0	27	27	0	12	10	2	30	29	1	8	6	2
Contig50122_3369	Contig50122	3369	3369	+	27	11	16	17	17	0	18	16	2	24	24	0	19	17	2	16	7	9	27	26	1	20	19	1	25	0	25	30	30	0	56	55	1	15	15	0	36	34	2	46	20	26	56	31	25	55	50	5	29	27	2	22	21	1
Contig50122_3377	Contig50122	3377	3377	+	23	23	0	15	15	0	19	19	0	21	21	0	16	16	0	13	13	0	22	22	0	20	19	1	18	18	0	24	24	0	54	54	0	15	15	0	31	29	2	45	44	1	49	49	0	52	49	3	25	25	0	18	17	1
Contig50122_3471	Contig50122	3471	3471	+	21	19	2	14	14	0	23	21	2	29	25	4	17	16	1	16	14	2	22	21	1	19	17	2	21	21	0	35	34	1	47	42	5	14	10	4	39	35	4	40	37	3	48	47	1	50	48	2	29	28	1	22	21	1
Contig50122_3475	Contig50122	3475	3475	+	25	25	0	16	16	0	27	25	2	27	26	1	18	17	1	16	15	1	20	19	1	21	21	0	19	18	1	32	32	0	56	53	3	15	15	0	42	41	1	43	41	2	50	47	3	53	52	1	31	30	1	28	27	1
Contig50122_3609	Contig50122	3609	3609	+	21	21	0	15	15	0	19	17	2	19	18	1	8	8	0	15	15	0	16	16	0	16	15	1	17	11	6	27	26	1	41	21	20	16	14	2	34	34	0	32	32	0	31	31	0	40	37	3	29	29	0	16	16	0
Contig50124_1580	Contig50124	1580	1580	+	11	10	1	18	18	0	20	19	1	21	21	0	13	12	1	6	6	0	15	15	0	18	18	0	23	22	1	16	15	1	9	9	0	20	20	0	26	26	0	34	34	0	27	27	0	33	31	2	12	12	0	23	23	0
Contig50124_1624	Contig50124	1624	1624	+	15	15	0	12	11	1	13	13	0	12	12	0	13	13	0	12	11	1	15	15	0	16	16	0	16	16	0	15	15	0	10	10	0	14	13	1	24	24	0	27	27	0	27	25	2	22	20	2	17	17	0	13	12	1
Contig50124_5134	Contig50124	5134	5134	+	23	16	7	24	17	7	21	16	5	26	22	4	20	16	4	17	9	8	23	15	8	24	5	19	24	18	6	28	21	7	19	18	1	27	17	10	35	28	7	34	18	16	35	27	8	32	23	9	30	18	12	22	17	5
Contig50124_5180	Contig50124	5180	5180	+	16	15	1	19	15	4	21	21	0	26	25	1	16	15	1	11	10	1	19	19	0	20	20	0	26	23	3	24	23	1	18	17	1	19	16	3	26	26	0	28	26	2	31	30	1	31	31	0	28	26	2	22	21	1
Contig50124_5221	Contig50124	5221	5221	+	22	19	3	18	18	0	20	19	1	22	21	1	16	14	2	13	13	0	30	30	0	17	16	1	22	20	2	21	21	0	19	19	0	22	21	1	28	24	4	32	30	2	34	33	1	34	29	5	27	27	0	24	24	0
Contig50142_6528	Contig50142	6528	6528	+	19	19	0	19	19	0	19	18	1	18	17	1	17	16	1	19	18	1	19	18	1	22	20	2	25	24	1	21	19	2	10	10	0	23	21	2	31	29	2	29	29	0	25	25	0	24	23	1	17	17	0	28	26	2
Contig50142_6533	Contig50142	6533	6533	+	19	18	1	19	19	0	17	17	0	20	20	0	16	16	0	17	16	1	22	22	0	21	20	1	28	27	1	19	19	0	10	10	0	20	18	2	31	28	3	28	27	1	26	26	0	23	22	1	15	14	1	27	26	1
Contig50158_4975	Contig50158	4975	4975	+	23	20	3	16	15	1	24	23	1	25	22	3	16	15	1	8	6	2	20	18	2	17	17	0	25	24	1	33	29	4	41	36	5	12	11	1	32	31	1	36	35	1	36	33	3	35	29	6	30	28	2	22	20	2
Contig50158_5071	Contig50158	5071	5071	+	25	21	4	16	13	3	19	17	2	27	27	0	14	13	1	19	15	4	25	22	3	26	23	3	23	22	1	36	32	4	43	39	4	19	19	0	37	29	8	43	38	5	38	35	3	42	26	16	29	23	6	34	15	19
Contig50173_7608	Contig50173	7608	7608	+	25	24	1	13	11	2	18	16	2	29	29	0	9	3	6	16	16	0	22	22	0	27	25	2	25	20	5	47	44	3	41	38	3	13	13	0	32	32	0	38	37	1	44	39	5	44	43	1	31	30	1	21	19	2
Contig50173_18563	Contig50173	18563	18563	+	26	25	1	23	22	1	26	25	1	30	30	0	20	20	0	16	14	2	22	21	1	25	25	0	18	18	0	34	31	3	30	27	3	22	21	1	23	20	3	42	39	3	37	31	6	41	39	2	23	22	1	26	22	4
Contig50173_18651	Contig50173	18651	18651	+	28	28	0	11	10	1	21	19	2	21	20	1	15	14	1	14	14	0	29	29	0	25	25	0	18	17	1	26	26	0	32	31	1	14	13	1	33	30	3	47	46	1	43	39	4	35	33	2	19	18	1	24	22	2
Contig50177_960	Contig50177	960	960	+	24	24	0	19	18	1	18	16	2	24	22	2	18	18	0	11	8	3	21	19	2	22	16	6	24	24	0	42	40	2	34	33	1	22	21	1	40	38	2	32	31	1	40	37	3	45	44	1	33	33	0	31	31	0
Contig50179_4382	Contig50179	4382	4382	+	24	22	2	13	12	1	20	19	1	26	24	2	17	17	0	12	12	0	18	18	0	27	27	0	22	22	0	26	25	1	31	29	2	15	15	0	33	32	1	32	30	2	38	35	3	39	38	1	29	28	1	27	25	2
Contig50198_3638	Contig50198	3638	3638	+	19	17	2	22	19	3	20	18	2	21	19	2	20	18	2	12	12	0	25	16	9	18	17	1	20	16	4	29	25	4	9	8	1	23	17	6	25	24	1	23	20	3	22	22	0	24	20	4	21	19	2	20	16	4
Contig50198_3868	Contig50198	3868	3868	+	16	15	1	11	10	1	11	9	2	14	13	1	15	13	2	7	7	0	14	13	1	14	12	2	13	12	1	14	13	1	5	5	0	14	4	10	16	8	8	11	9	2	15	12	3	13	12	1	15	15	0	19	11	8
Contig50216_2250	Contig50216	2250	2250	+	17	16	1	20	18	2	25	23	2	21	20	1	14	12	2	13	12	1	21	21	0	17	16	1	25	21	4	21	21	0	24	24	0	18	18	0	25	23	2	29	28	1	32	31	1	29	29	0	21	19	2	13	12	1
Contig50228_3884	Contig50228	3884	3884	+	26	26	0	26	26	0	21	21	0	26	24	2	16	14	2	18	16	2	29	23	6	15	14	1	31	28	3	17	17	0	16	15	1	27	18	9	20	19	1	34	34	0	26	26	0	32	30	2	23	22	1	29	27	2
Contig5023_7710	Contig5023	7710	7710	+	19	16	3	21	21	0	25	21	4	27	25	2	17	15	2	9	6	3	24	21	3	22	20	2	25	21	4	25	21	4	26	26	0	12	10	2	33	27	6	35	35	0	37	35	2	43	42	1	26	25	1	20	20	0
Contig50253_2319	Contig50253	2319	2319	+	18	14	4	17	15	2	13	12	1	16	12	4	16	16	0	13	12	1	16	13	3	15	12	3	19	18	1	22	18	4	21	21	0	15	8	7	17	16	1	21	18	3	24	21	3	19	15	4	19	16	3	18	13	5
Contig50261_15348	Contig50261	15348	15348	+	55	44	11	44	38	6	43	35	8	44	37	7	41	34	7	36	32	4	41	37	4	48	44	4	41	32	9	56	47	9	43	39	4	38	31	7	54	47	7	51	46	5	48	41	7	45	39	6	57	45	12	47	35	12
Contig50261_15359	Contig50261	15359	15359	+	41	37	4	38	31	7	37	35	2	42	37	5	35	30	5	31	29	2	31	25	6	35	31	4	33	29	4	42	34	8	37	31	6	33	29	4	43	36	7	41	34	7	39	36	3	42	41	1	42	37	5	42	38	4
Contig50261_15361	Contig50261	15361	15361	+	36	35	1	30	27	3	32	30	2	31	31	0	35	33	2	26	24	2	33	32	1	33	31	2	26	26	0	35	34	1	35	30	5	29	27	2	39	37	2	35	33	2	37	33	4	40	34	6	39	35	4	36	32	4
Contig50261_15426	Contig50261	15426	15426	+	14	13	1	14	13	1	16	14	2	20	18	2	15	13	2	14	14	0	18	17	1	17	16	1	20	17	3	22	22	0	14	13	1	13	11	2	21	19	2	21	21	0	20	19	1	20	20	0	21	17	4	17	15	2
Contig50261_15428	Contig50261	15428	15428	+	21	19	2	17	16	1	16	16	0	25	24	1	16	16	0	19	18	1	21	21	0	18	17	1	24	24	0	24	23	1	15	15	0	17	17	0	29	27	2	27	27	0	23	22	1	25	25	0	22	22	0	19	19	0
Contig50261_15439	Contig50261	15439	15439	+	47	44	3	39	32	7	42	37	5	52	43	9	44	41	3	43	38	5	47	43	4	41	39	2	50	47	3	42	39	3	41	38	3	41	37	4	55	51	4	52	49	3	49	47	2	49	45	4	49	45	4	46	43	3
Contig50261_15497	Contig50261	15497	15497	+	14	14	0	12	11	1	16	15	1	13	13	0	13	10	3	15	15	0	17	14	3	15	13	2	18	18	0	13	13	0	12	11	1	17	14	3	13	13	0	21	20	1	13	12	1	14	14	0	19	18	1	16	16	0
Contig50261_15499	Contig50261	15499	15499	+	15	14	1	12	12	0	13	12	1	10	10	0	11	11	0	10	10	0	15	13	2	14	14	0	16	14	2	12	12	0	10	9	1	18	18	0	13	13	0	16	14	2	11	9	2	11	10	1	19	19	0	15	14	1
Contig50263_5489	Contig50263	5489	5489	+	15	15	0	12	11	1	7	7	0	14	13	1	13	12	1	10	9	1	12	10	2	13	12	1	14	14	0	19	17	2	12	12	0	15	14	1	11	10	1	23	23	0	12	11	1	21	21	0	20	19	1	18	17	1
Contig503243_443	Contig503243	443	443	+	18	18	0	19	17	2	20	20	0	16	16	0	15	10	5	8	8	0	13	11	2	22	21	1	24	24	0	25	22	3	38	37	1	13	12	1	27	25	2	36	34	2	42	41	1	37	35	2	20	17	3	19	18	1
Contig503243_466	Contig503243	466	466	+	18	13	5	21	13	8	25	17	8	20	15	5	17	9	8	12	9	3	20	14	6	22	14	8	23	17	6	29	15	14	29	14	15	13	5	8	37	19	18	39	26	13	46	27	19	41	24	17	28	13	15	21	14	7
Contig50338_610	Contig50338	610	610	+	14	14	0	12	11	1	14	14	0	16	16	0	12	12	0	14	14	0	14	13	1	17	17	0	15	12	3	26	25	1	34	32	2	11	11	0	24	22	2	26	26	0	33	33	0	32	32	0	25	24	1	21	21	0
Contig50338_613	Contig50338	613	613	+	13	13	0	13	12	1	15	15	0	16	15	1	13	12	1	12	12	0	15	15	0	15	13	2	14	14	0	26	24	2	32	31	1	11	11	0	24	23	1	25	25	0	27	25	2	32	28	4	25	23	2	18	16	2
Contig50338_649	Contig50338	649	649	+	19	18	1	12	12	0	15	14	1	14	13	1	11	11	0	12	12	0	19	19	0	22	22	0	20	19	1	24	21	3	45	42	3	10	9	1	37	37	0	35	35	0	39	39	0	44	38	6	25	23	2	18	17	1
Contig50338_652	Contig50338	652	652	+	19	19	0	11	10	1	14	14	0	14	13	1	10	9	1	11	11	0	20	20	0	20	20	0	19	17	2	25	24	1	45	44	1	10	9	1	34	34	0	36	35	1	36	35	1	45	42	3	27	25	2	18	18	0
Contig50338_5839	Contig50338	5839	5839	+	17	17	0	14	11	3	20	20	0	14	13	1	12	12	0	5	5	0	13	10	3	13	13	0	19	17	2	24	19	5	36	33	3	12	8	4	24	20	4	25	21	4	27	24	3	27	12	15	17	14	3	14	11	3
Contig50338_5923	Contig50338	5923	5923	+	16	16	0	15	14	1	17	15	2	27	25	2	16	16	0	14	14	0	22	22	0	19	19	0	17	17	0	28	27	1	35	35	0	19	18	1	25	23	2	31	31	0	34	33	1	29	26	3	26	25	1	16	14	2
Contig50338_5925	Contig50338	5925	5925	+	18	18	0	15	14	1	18	18	0	27	25	2	15	14	1	13	13	0	25	25	0	16	15	1	19	19	0	29	17	12	35	35	0	17	17	0	27	25	2	32	30	2	37	37	0	32	31	1	26	26	0	19	19	0
Contig50338_5932	Contig50338	5932	5932	+	18	18	0	14	14	0	14	12	2	22	22	0	13	11	2	13	13	0	19	18	1	16	15	1	22	22	0	22	22	0	32	32	0	16	14	2	26	25	1	28	28	0	38	38	0	31	31	0	27	27	0	16	16	0
Contig50339_13034	Contig50339	13034	13034	+	22	17	5	26	19	7	25	19	6	28	25	3	25	22	3	18	15	3	26	23	3	28	23	5	31	26	5	23	19	4	17	17	0	17	16	1	29	21	8	32	22	10	34	32	2	38	33	5	26	20	6	22	16	6
Contig50339_13038	Contig50339	13038	13038	+	21	20	1	30	26	4	28	24	4	30	28	2	31	29	2	19	17	2	28	23	5	30	29	1	36	30	6	25	21	4	20	18	2	20	16	4	33	30	3	38	35	3	37	33	4	42	38	4	30	29	1	27	26	1
Contig50339_13174	Contig50339	13174	13174	+	18	16	2	17	17	0	21	19	2	18	16	2	16	11	5	14	12	2	18	15	3	18	16	2	19	17	2	25	20	5	19	13	6	12	8	4	22	18	4	20	16	4	23	20	3	20	20	0	24	21	3	21	14	7
Contig50341_19803	Contig50341	19803	19803	+	25	25	0	20	20	0	24	24	0	28	24	4	14	13	1	19	19	0	22	22	0	18	17	1	25	23	2	30	27	3	50	41	9	21	18	3	44	43	1	35	32	3	46	45	1	48	26	22	38	35	3	27	25	2
Contig50341_19812	Contig50341	19812	19812	+	33	31	2	22	21	1	27	25	2	33	32	1	16	16	0	19	17	2	30	29	1	19	19	0	27	23	4	38	37	1	54	51	3	20	19	1	45	45	0	41	39	2	54	50	4	55	53	2	38	31	7	29	27	2
Contig50385_3008	Contig50385	3008	3008	+	20	17	3	15	15	0	15	14	1	20	20	0	9	7	2	17	16	1	24	22	2	19	17	2	24	21	3	19	16	3	13	13	0	13	12	1	22	19	3	28	24	4	29	27	2	34	28	6	23	22	1	22	19	3
Contig50385_3033	Contig50385	3033	3033	+	29	29	0	16	15	1	17	16	1	16	16	0	17	17	0	13	12	1	17	16	1	15	15	0	22	21	1	29	26	3	15	14	1	19	19	0	23	22	1	27	26	1	26	24	2	29	29	0	29	28	1	28	28	0
Contig50385_3042	Contig50385	3042	3042	+	34	33	1	20	19	1	24	24	0	22	21	1	24	22	2	20	19	1	25	24	1	19	18	1	25	24	1	31	25	6	25	24	1	21	21	0	34	32	2	33	32	1	27	27	0	30	27	3	38	35	3	35	35	0
Contig50385_3052	Contig50385	3052	3052	+	26	25	1	24	23	1	25	24	1	18	15	3	17	17	0	16	16	0	29	28	1	20	19	1	27	26	1	32	30	2	27	19	8	20	18	2	33	31	2	27	24	3	32	30	2	31	29	2	29	25	4	32	30	2
Contig50387_24	Contig50387	24	24	+	16	14	2	16	9	7	23	19	4	19	12	7	15	12	3	18	14	4	20	17	3	23	21	2	25	19	6	20	12	8	6	3	3	25	17	8	27	21	6	24	15	9	29	22	7	28	26	2	18	18	0	21	16	5
Contig50387_123	Contig50387	123	123	+	15	11	4	11	6	5	14	10	4	18	13	5	12	11	1	15	14	1	16	13	3	16	15	1	26	19	7	17	13	4	4	4	0	21	17	4	15	12	3	24	21	3	19	18	1	26	21	5	14	13	1	15	14	1
Contig50397_3304	Contig50397	3304	3304	+	22	21	1	19	16	3	22	19	3	22	19	3	15	11	4	16	14	2	19	18	1	19	16	3	27	21	6	37	33	4	42	34	8	18	12	6	40	34	6	37	32	5	36	28	8	38	28	10	32	27	5	27	25	2
Contig50397_3316	Contig50397	3316	3316	+	16	15	1	14	14	0	19	18	1	16	16	0	8	4	4	13	13	0	12	12	0	16	16	0	19	19	0	29	27	2	34	33	1	11	9	2	26	23	3	34	32	2	30	25	5	27	24	3	24	22	2	19	19	0
Contig5040_3559	Contig5040	3559	3559	+	28	28	0	22	21	1	25	23	2	30	25	5	27	23	4	28	28	0	28	26	2	24	23	1	30	29	1	30	27	3	27	26	1	26	18	8	32	23	9	35	35	0	30	24	6	36	30	6	33	31	2	29	28	1
Contig50428_943	Contig50428	943	943	+	26	26	0	17	16	1	19	18	1	22	21	1	14	12	2	21	21	0	25	25	0	21	17	4	24	24	0	29	27	2	14	14	0	24	23	1	32	27	5	34	32	2	37	37	0	25	25	0	18	17	1	18	18	0
Contig50428_15682	Contig50428	15682	15682	+	25	21	4	15	15	0	21	19	2	21	19	2	18	17	1	12	10	2	29	29	0	24	24	0	32	27	5	45	40	5	23	21	2	20	20	0	37	35	2	28	27	1	38	36	2	36	33	3	30	28	2	30	29	1
Contig50428_15718	Contig50428	15718	15718	+	25	25	0	22	21	1	16	14	2	27	27	0	18	18	0	13	13	0	31	29	2	24	22	2	27	26	1	36	35	1	28	24	4	19	18	1	29	28	1	30	29	1	39	38	1	36	35	1	33	32	1	22	21	1
Contig50428_15774	Contig50428	15774	15774	+	18	17	1	19	19	0	19	19	0	19	19	0	16	16	0	9	9	0	24	22	2	21	20	1	26	26	0	21	19	2	19	18	1	11	10	1	30	29	1	34	32	2	28	27	1	38	38	0	27	26	1	20	20	0
Contig50434_4287	Contig50434	4287	4287	+	12	10	2	12	11	1	14	14	0	14	12	2	20	20	0	9	8	1	19	15	4	12	12	0	14	12	2	13	12	1	14	12	2	14	13	1	19	11	8	26	23	3	16	13	3	27	25	2	18	18	0	10	10	0
