#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig20140	45574	CG	2	4	37	4	6	31
Contig20140	45578	CG	0	4	36	2	5	35
Contig20140	45593	CG	1	2	37	.	.	.
Contig20140	45659	CG	17	21	35	13	16	37
Contig20140	45668	CG	21	24	35	23	26	36
Contig20140	45693	CG	4	6	36	7	9	35
Contig20140	45705	CG	9	13	35	.	.	.
Contig20140	45736	CG	2	2	37	3	4	37
Contig20140	45775	CG	9	10	34	33	35	36
Contig20140	45796	CG	12	15	35	25	32	36
Contig20140	45804	CG	14	16	36	12	25	36
Contig20140	45812	CG	4	9	36	17	18	35
Contig20140	45822	CG	5	6	37	10	11	37
Contig20140	45830	CG	10	13	37	10	11	35
Contig20140	45843	CG	12	13	37	8	11	34
Contig20140	45852	CG	3	6	37	2	5	35
Contig20140	45882	CG	2	2	37	0	1	37
Contig20140	45889	CG	6	6	37	3	3	37
Contig20140	45908	CG	7	8	35	6	8	36
Contig20140	45919	CG	3	4	35	3	5	37
Contig20140	45923	CG	0	1	37	4	6	35
Contig20140	46010	CG	2	4	35	5	5	36
Contig20140	46024	CG	3	4	29	3	3	37
Contig20140	46028	CG	0	2	30	.	.	.
Contig20140	46036	CG	8	8	37	.	.	.
Contig20140	46051	CG	15	22	36	1	1	37
Contig20140	46057	CG	22	29	36	0	1	37
Contig20140	46065	CG	17	24	36	1	1	37
Contig20140	46078	CG	20	23	35	.	.	.
Contig20140	46142	CG	2	3	37	1	2	37
Contig20140	46158	CG	1	3	37	1	4	37
Contig20140	46192	CG	.	.	.	1	2	37
Contig20140	46213	CG	2	2	32	.	.	.
Contig20140	46413	CG	1	8	35	1	2	37
Contig20140	46456	CG	11	19	36	1	1	37
Contig20140	46487	CG	1	9	37	4	6	34
Contig20140	46520	CG	7	10	37	5	8	34
Contig20140	46530	CG	0	3	37	5	6	33
Contig20140	46533	CG	0	2	32	3	6	34
Contig20140	46561	CG	.	.	.	8	12	37
Contig20140	46694	CG	0	1	33	1	1	27
Contig20140	46728	CG	.	.	.	2	2	37
Contig20140	46824	CG	0	1	37	0	1	37
Contig20140	46870	CG	.	.	.	3	5	35
Contig20140	46929	CG	4	4	33	.	.	.
Contig20140	47097	CG	3	6	33	.	.	.
Contig20140	47260	CG	.	.	.	2	2	37
Contig20140	47352	CG	.	.	.	3	3	33
Contig20140	47668	CG	.	.	.	2	2	27
Contig20140	47986	CG	3	3	33	.	.	.
Contig20140	48017	CG	0	1	37	0	1	37
Contig20140	48101	CG	1	1	37	0	1	37
Contig20140	48332	CG	1	2	35	.	.	.
Contig20140	48588	CG	0	2	32	.	.	.
Contig20140	48648	CG	1	1	37	0	2	37
Contig20140	48656	CG	1	2	35	0	1	37
Contig20140	48660	CG	0	3	35	0	1	37
Contig20140	48952	CG	1	1	37	0	4	36
Contig20140	49259	CG	.	.	.	0	2	37
Contig20140	49272	CG	.	.	.	0	2	37
Contig20140	49418	CG	1	2	37	.	.	.
Contig20140	49424	CG	2	3	30	.	.	.
Contig20140	49556	CG	0	2	37	.	.	.
Contig20140	49562	CG	0	2	37	0	1	37
Contig20140	49564	CG	0	2	37	0	1	37
Contig20140	49688	CG	.	.	.	1	3	33
Contig20140	49842	CG	1	3	34	.	.	.
Contig20140	49853	CG	1	2	37	.	.	.
Contig20140	50174	CG	.	.	.	3	3	37
Contig20140	50191	CG	2	2	37	.	.	.
Contig20140	50254	CG	2	2	35	.	.	.
Contig20140	50514	CG	1	1	27	9	9	36
Contig20140	50543	CG	0	2	37	.	.	.
Contig20140	51259	CG	.	.	.	13	23	33
Contig20140	51430	CG	1	2	32	.	.	.
Contig20140	51765	CG	2	3	25	.	.	.
Contig20140	51988	CG	0	1	37	0	1	27
Contig20140	52217	CG	0	1	37	0	2	37
Contig20140	52221	CG	0	1	37	0	4	34
Contig20140	52234	CG	0	1	37	0	1	37
Contig20140	52518	CG	2	2	32	.	.	.
Contig20140	52813	CG	.	.	.	1	3	32
Contig20140	52817	CG	.	.	.	0	2	32
Contig20140	52880	CG	.	.	.	1	2	37
Contig20140	52970	CG	.	.	.	6	6	33
Contig20140	53357	CG	0	1	37	0	2	32
Contig20140	53532	CG	.	.	.	1	2	37
Contig20140	53688	CG	4	4	35	.	.	.
Contig20140	53717	CG	1	1	37	5	6	34
Contig20140	53829	CG	0	2	35	.	.	.
Contig20140	54020	CG	.	.	.	0	2	37
Contig20140	54036	CG	0	1	37	2	2	37
Contig20140	54062	CG	0	1	37	0	1	37
Contig20140	54371	CG	0	1	37	0	1	37
Contig20140	54416	CG	0	1	37	0	2	37
Contig20140	54668	CG	.	.	.	1	3	35
Contig20140	54707	CG	2	3	37	.	.	.
Contig20140	54979	CG	0	2	37	.	.	.
Contig20140	54991	CG	0	2	37	.	.	.
Contig20140	55039	CG	0	3	37	.	.	.
Contig20140	55041	CG	0	3	33	.	.	.
Contig20140	55146	CG	.	.	.	2	2	32
Contig20140	55199	CG	.	.	.	0	2	37
Contig20140	55392	CG	.	.	.	0	2	35
Contig20140	55405	CG	.	.	.	4	5	36
Contig20140	55541	CG	.	.	.	0	2	29
Contig20140	55950	CG	.	.	.	2	2	32
Contig20140	56044	CG	2	3	33	.	.	.
Contig20140	56533	CG	1	2	37	.	.	.
Contig20140	56778	CG	.	.	.	0	2	37
Contig20140	56796	CG	.	.	.	1	2	32
Contig20140	56860	CG	3	3	33	.	.	.
Contig20140	56866	CG	2	3	37	.	.	.
Contig20140	56872	CG	1	2	37	.	.	.
Contig20140	56889	CG	0	1	37	0	1	37
Contig20140	56891	CG	.	.	.	0	2	37
Contig20140	56919	CG	0	2	37	.	.	.
Contig20140	56927	CG	0	2	37	.	.	.
Contig20140	57199	CG	.	.	.	1	5	35
Contig20140	57412	CG	0	2	35	1	1	33
Contig20140	57518	CG	.	.	.	0	2	37
Contig20140	57933	CG	.	.	.	2	2	37
Contig20140	58234	CG	.	.	.	0	2	37
Contig20140	58302	CG	0	1	37	1	2	37
Contig20140	58482	CG	0	2	32	.	.	.
Contig20140	58491	CG	0	2	32	.	.	.
Contig20140	58500	CG	.	.	.	2	2	32
Contig20140	58558	CG	0	1	37	1	1	37
Contig20140	58617	CG	1	2	32	.	.	.
Contig20140	58705	CG	0	2	37	.	.	.
Contig20140	58724	CG	0	4	37	0	1	33
Contig20140	58727	CG	0	2	37	0	1	27
Contig20140	58732	CG	0	1	37	0	1	27
Contig20140	58738	CG	1	1	37	0	1	33
Contig20140	58801	CG	.	.	.	1	2	37
Contig20140	58810	CG	.	.	.	1	2	32
Contig20140	58841	CG	2	2	32	.	.	.
Contig20140	59007	CG	0	1	37	0	1	33
Contig20140	59074	CG	0	1	33	1	1	37
Contig20140	59110	CG	.	.	.	0	2	37
Contig20140	59411	CG	1	1	37	0	1	37
Contig20140	59440	CG	.	.	.	2	2	30
Contig20140	59963	CG	1	1	37	0	1	37
Contig20140	60275	CG	1	2	32	.	.	.
Contig20140	60768	CG	2	5	34	.	.	.
Contig20140	60796	CG	3	3	30	.	.	.
Contig20140	60838	CG	.	.	.	0	2	37
Contig20140	60878	CG	1	2	37	.	.	.
Contig20140	61994	CG	.	.	.	2	3	35
Contig20140	62045	CG	3	4	33	.	.	.
Contig20140	62066	CG	0	2	37	.	.	.
Contig20140	62332	CG	1	3	37	.	.	.
Contig20140	62400	CG	0	1	37	2	2	35
Contig20140	62890	CG	.	.	.	1	2	35
Contig20140	63141	CG	.	.	.	5	5	33
Contig20140	63269	CG	0	1	37	0	1	37
Contig20140	63407	CG	0	1	37	4	4	33
Contig20140	63504	CG	0	1	37	0	1	37
Contig20140	63981	CG	.	.	.	3	3	33
Contig20140	64205	CG	0	1	37	0	1	27
Contig20140	64786	CG	.	.	.	1	2	32
Contig20140	64904	CG	.	.	.	0	2	32
Contig20140	65072	CG	0	2	37	.	.	.
Contig20140	65081	CG	0	1	37	1	1	27
Contig20140	65802	CG	4	5	34	.	.	.
Contig20140	66186	CG	.	.	.	0	2	37
Contig20140	66519	CG	0	1	37	2	3	37
Contig20140	66600	CG	0	1	37	0	1	33
Contig20140	66703	CG	1	3	33	.	.	.
Contig20140	66846	CG	0	2	37	0	1	37
Contig20140	66870	CG	.	.	.	2	4	33
Contig20140	66995	CG	.	.	.	0	2	37
Contig20140	67049	CG	0	1	33	0	1	37
Contig20140	67132	CG	0	1	37	2	2	37
Contig20140	67195	CG	0	1	27	1	1	37
Contig20140	67474	CG	0	1	37	0	1	37
Contig20140	67480	CG	0	1	33	1	2	35
Contig20140	67548	CG	.	.	.	1	3	32
Contig20140	67727	CG	.	.	.	0	2	35
Contig20140	67846	CG	0	1	37	0	1	37
Contig20140	67854	CG	1	2	32	0	1	37
Contig20140	67864	CG	1	2	27	.	.	.
Contig20140	67919	CG	6	7	35	.	.	.
Contig20140	68922	CG	.	.	.	1	2	32
Contig20140	69076	CG	0	2	32	0	1	33
Contig20140	69263	CG	0	1	37	1	1	27
Contig20140	69365	CG	0	2	37	.	.	.
Contig20140	69781	CG	0	2	37	.	.	.
Contig20140	69817	CG	1	1	37	1	1	37
Contig20140	69839	CG	.	.	.	1	3	35
Contig20140	69843	CG	.	.	.	1	3	35
Contig20140	69863	CG	3	4	34	5	9	37
Contig20140	69868	CG	3	4	37	3	6	33
Contig20140	69871	CG	1	4	37	2	7	33
Contig20140	69947	CG	2	2	37	1	1	37
Contig20140	70031	CG	1	3	37	.	.	.
Contig20140	70156	CG	5	5	36	2	3	37
Contig20140	70184	CG	.	.	.	4	7	35
Contig20140	70223	CG	2	2	37	.	.	.
Contig20140	70637	CG	.	.	.	2	2	35
Contig20140	70775	CG	0	1	37	1	2	37
Contig20140	70796	CG	0	2	37	.	.	.
Contig20140	70798	CG	1	3	35	.	.	.
Contig20140	70801	CG	3	3	37	.	.	.
Contig20140	70813	CG	2	3	37	.	.	.
Contig20140	70817	CG	1	3	37	0	1	37
Contig20140	70821	CG	1	2	35	0	1	33
Contig20140	70844	CG	2	3	33	3	4	37
Contig20140	70855	CG	2	2	35	2	3	34
Contig20140	70863	CG	0	1	33	0	1	37
Contig20140	70865	CG	0	1	37	0	1	27
Contig20140	70877	CG	0	2	37	0	1	37
Contig20140	70883	CG	0	1	37	0	1	37
Contig20140	70885	CG	0	1	37	0	2	37
Contig20140	71041	CG	.	.	.	1	2	32
Contig20140	71169	CG	0	1	37	2	2	37
Contig20140	71200	CG	0	2	37	.	.	.
Contig20140	71205	CG	0	2	37	.	.	.
Contig20140	71210	CG	0	2	37	.	.	.
Contig20140	71215	CG	0	2	29	.	.	.
Contig20140	71223	CG	0	3	37	.	.	.
Contig20140	71233	CG	0	3	35	.	.	.
Contig20140	71410	CG	2	2	35	.	.	.
Contig20140	71515	CG	0	1	27	0	1	37
Contig20140	71665	CG	.	.	.	1	2	37
Contig20140	71667	CG	.	.	.	1	2	37
Contig20140	71909	CG	.	.	.	1	2	37
Contig20140	71912	CG	0	1	33	0	2	37
Contig20140	71917	CG	.	.	.	1	2	35
Contig20140	71930	CG	1	1	37	1	3	37
Contig20140	71945	CG	0	1	33	1	2	37
Contig20140	72103	CG	.	.	.	0	2	37
Contig20140	72110	CG	.	.	.	2	4	32
Contig20140	72280	CG	3	3	37	10	10	36
Contig20140	72283	CG	0	3	35	8	14	35
Contig20140	72298	CG	.	.	.	17	18	36
Contig20140	72305	CG	3	4	37	14	18	36
Contig20140	72317	CG	5	5	37	5	5	37
Contig20140	72327	CG	5	5	37	2	2	37
Contig20140	72350	CG	.	.	.	14	16	37
Contig20140	72360	CG	2	2	35	24	25	35
Contig20140	72396	CG	3	3	37	7	8	37
Contig20140	72409	CG	2	2	37	9	10	33
Contig20140	72412	CG	0	4	34	0	11	36
Contig20140	72419	CG	2	2	37	3	8	35
Contig20140	72481	CG	12	12	36	5	8	36
Contig20140	72501	CG	13	18	34	1	3	37
Contig20140	72543	CG	13	26	36	10	14	36
Contig20140	72559	CG	25	29	36	17	25	36
Contig20140	72572	CG	12	19	36	15	16	35
Contig20140	72581	CG	5	7	37	7	7	35
Contig20140	72599	CG	.	.	.	3	3	32
Contig20140	72632	CG	1	1	27	3	4	29
Contig20140	72645	CG	2	2	37	2	4	36
Contig20140	72662	CG	.	.	.	3	3	37
Contig20140	72684	CG	.	.	.	3	3	37
Contig20140	72729	CG	4	4	34	6	6	37
Contig20140	72739	CG	6	7	37	6	7	36
Contig20140	72749	CG	8	9	34	6	8	36
Contig20140	72761	CG	3	6	34	2	2	37
Contig20140	72768	CG	2	3	33	1	1	37
Contig20140	73024	CG	1	1	37	0	2	37
Contig20140	73031	CG	1	1	37	1	3	37
Contig20140	73037	CG	.	.	.	1	3	37
Contig20140	73059	CG	0	1	37	0	1	37
Contig20140	73090	CG	0	1	27	0	1	37
Contig20140	73092	CG	0	1	37	0	1	37
Contig20140	73119	CG	0	1	37	1	1	37
Contig20140	73126	CG	1	1	37	1	1	37
Contig20140	73325	CG	2	2	37	.	.	.
Contig20140	73331	CG	2	2	37	.	.	.
Contig20140	73438	CG	.	.	.	1	3	33
Contig20140	73639	CG	5	10	35	.	.	.
Contig20140	73678	CG	1	1	33	1	1	37
Contig20140	73680	CG	1	1	37	1	1	37
Contig20140	73789	CG	0	1	37	0	2	37
Contig20140	73812	CG	3	6	34	.	.	.
Contig20140	73830	CG	4	6	31	.	.	.
Contig20140	73844	CG	1	2	27	.	.	.
Contig20140	74495	CG	.	.	.	1	2	37
Contig20140	74501	CG	.	.	.	1	2	37
Contig20140	74628	CG	0	1	37	0	1	37
Contig20140	74669	CG	.	.	.	2	2	32
Contig20140	74740	CG	1	4	33	.	.	.
Contig20140	75098	CG	2	2	29	.	.	.
Contig20140	75142	CG	.	.	.	0	2	37
Contig20140	75546	CG	.	.	.	2	2	37
Contig20140	75937	CG	1	1	37	2	2	37
Contig20140	75942	CG	1	1	37	1	1	37
Contig20140	75957	CG	2	2	37	2	2	32
Contig20140	75969	CG	2	4	36	2	2	37
Contig20140	75980	CG	2	3	37	1	1	37
Contig20140	75985	CG	2	2	37	0	1	37
Contig20140	76051	CG	0	1	37	0	1	37
Contig20140	76057	CG	1	1	37	1	1	37
Contig20140	76069	CG	1	1	37	2	2	37
Contig20140	76120	CG	0	2	37	2	4	37
Contig20140	76132	CG	1	3	33	2	4	37
Contig20140	76141	CG	1	3	32	2	3	37
Contig20140	76153	CG	3	3	37	1	2	37
Contig20140	76216	CG	0	1	37	0	1	37
Contig20140	76282	CG	1	2	37	.	.	.
Contig20140	76739	CG	0	1	37	1	1	37
Contig20140	76750	CG	0	1	37	1	1	37
Contig20140	76823	CG	.	.	.	0	2	37
Contig20140	76828	CG	.	.	.	0	2	37
Contig20140	76883	CG	.	.	.	0	4	37
Contig20140	77083	CG	0	1	33	0	1	37
Contig20140	77202	CG	.	.	.	1	2	35
Contig20140	77747	CG	0	1	37	1	1	27
Contig20140	77750	CG	0	1	37	1	1	27
Contig20140	77758	CG	1	2	37	.	.	.
Contig20140	77859	CG	.	.	.	1	2	35
Contig20140	78164	CG	2	3	37	0	1	33
Contig20140	78195	CG	.	.	.	0	2	35
Contig20140	78699	CG	0	2	30	.	.	.
Contig20140	78709	CG	0	2	37	.	.	.
Contig20140	78736	CG	0	4	36	.	.	.
Contig20140	78738	CG	4	4	37	1	1	27
Contig20140	78743	CG	3	4	35	1	1	37
Contig20140	78752	CG	2	3	33	1	1	27
Contig20140	78840	CG	.	.	.	0	4	37
Contig20140	78855	CG	.	.	.	1	4	37
Contig20140	78861	CG	.	.	.	0	2	37
Contig20140	78872	CG	.	.	.	1	2	35
Contig20140	78876	CG	.	.	.	1	2	32
Contig20140	78976	CG	0	1	37	2	2	37
Contig20140	78981	CG	0	1	37	0	2	37
Contig20140	79010	CG	4	4	37	.	.	.
Contig20140	79022	CG	13	17	35	3	3	37
Contig20140	79049	CG	5	7	37	.	.	.
Contig20140	79051	CG	0	6	37	.	.	.
Contig20140	79070	CG	7	11	37	2	3	37
Contig20140	79078	CG	4	9	36	5	5	34
Contig20140	79087	CG	2	3	35	3	4	37
Contig20140	79097	CG	1	1	37	1	3	33
Contig20140	79137	CG	1	4	37	5	5	37
Contig20140	79275	CG	0	2	30	.	.	.
Contig20140	79402	CG	2	2	32	1	3	32
Contig20140	79569	CG	19	20	35	5	12	35
Contig20140	79598	CG	15	16	35	13	21	36
Contig20140	79789	CG	5	9	36	1	3	35
Contig20140	80063	CG	2	2	37	.	.	.
Contig20140	80931	CG	0	1	37	0	2	27
Contig20140	80933	CG	0	1	37	0	1	27
Contig20140	81121	CG	0	1	37	0	1	37
Contig20140	81134	CG	0	1	37	0	2	37
Contig20140	81142	CG	0	1	37	0	1	37
Contig20140	81221	CG	.	.	.	2	2	37
Contig20140	81304	CG	.	.	.	2	2	32
Contig20140	81450	CG	.	.	.	1	2	32
Contig20140	81453	CG	.	.	.	0	2	33
Contig20140	81827	CG	.	.	.	1	2	32
Contig20140	81910	CG	2	5	35	0	1	37
Contig20140	81977	CG	.	.	.	0	3	35
Contig20140	81987	CG	.	.	.	0	3	37
Contig20140	82236	CG	0	1	37	1	1	37
Contig20140	82332	CG	1	2	32	.	.	.
Contig20140	82408	CG	1	2	32	.	.	.
Contig20140	82608	CG	0	1	27	1	1	37
Contig20140	82772	CG	3	3	33	.	.	.
Contig20140	82849	CG	.	.	.	1	5	33
Contig20140	82862	CG	.	.	.	1	5	33
Contig20140	83048	CG	.	.	.	2	4	34
Contig20140	83215	CG	3	3	32	.	.	.
Contig20140	84551	CG	0	1	37	0	1	37
Contig20140	84633	CG	0	2	37	.	.	.
Contig20140	84796	CG	0	2	37	.	.	.
Contig20140	85182	CG	1	3	37	.	.	.
Contig20140	86483	CG	3	4	36	0	1	37
Contig20140	86491	CG	1	2	32	.	.	.
Contig20140	86632	CG	2	4	35	.	.	.
Contig20140	86778	CG	.	.	.	0	2	37
Contig20140	87012	CG	0	2	32	.	.	.
Contig20140	87489	CG	0	1	37	0	1	37
Contig20140	87596	CG	0	1	37	0	1	33
Contig20140	87598	CG	0	1	37	0	1	37
Contig20140	87605	CG	0	1	33	0	1	37
Contig20140	87608	CG	0	1	37	0	1	37
Contig20140	87645	CG	0	1	37	0	1	37
Contig20140	87788	CG	0	1	37	0	2	37
Contig20140	88005	CG	0	2	37	0	1	33
Contig20140	88169	CG	0	2	37	.	.	.
Contig20140	88237	CG	0	1	37	0	1	37
Contig20140	88242	CG	0	1	37	0	1	37
Contig20140	88381	CG	0	3	35	0	1	37
Contig20140	88407	CG	1	2	37	0	1	37
Contig20140	88427	CG	0	2	37	0	1	37
Contig20140	88470	CG	.	.	.	0	2	30
Contig20140	88479	CG	0	1	27	0	1	27
Contig20140	88499	CG	0	1	37	0	1	27
Contig20140	88630	CG	.	.	.	0	2	37
Contig20140	88935	CG	0	1	37	0	1	37
Contig20140	89017	CG	.	.	.	3	3	33
Contig20140	89158	CG	.	.	.	0	2	32
Contig20140	89321	CG	2	3	32	.	.	.
Contig20140	89906	CG	0	2	37	.	.	.
Contig20140	90036	CG	2	3	37	.	.	.
Contig20140	90877	CG	0	1	37	0	1	27
Contig20140	90888	CG	0	1	33	0	1	37
Contig20140	91003	CG	.	.	.	1	3	33
Contig20140	91147	CG	0	2	37	1	6	35
Contig20140	91272	CG	1	3	35	.	.	.
Contig20140	91287	CG	0	2	37	0	1	27
Contig20140	91305	CG	2	5	35	.	.	.
Contig20140	91337	CG	1	1	37	4	4	37
Contig20140	91540	CG	1	1	37	4	8	35
Contig20140	91633	CG	1	2	37	8	10	36
Contig20140	91655	CG	1	4	36	1	1	37
Contig20140	91687	CG	.	.	.	1	2	37
Contig20140	91818	CG	.	.	.	0	2	37
Contig20140	91827	CG	.	.	.	0	2	32
Contig20140	91876	CG	.	.	.	0	2	35
Contig20140	92035	CG	0	3	37	.	.	.
Contig20140	92199	CG	0	1	33	1	1	37
Contig20140	92997	CG	.	.	.	0	2	37
Contig20140	93012	CG	.	.	.	0	3	37
Contig20140	93017	CG	.	.	.	0	2	35
Contig20140	93019	CG	.	.	.	0	3	33
Contig20140	93031	CG	.	.	.	1	4	33
Contig20140	93120	CG	2	2	35	0	1	37
Contig20140	93126	CG	1	1	37	0	1	37
Contig20140	93234	CG	.	.	.	0	2	35
Contig20140	93487	CG	1	2	30	.	.	.
Contig20140	93593	CG	12	15	35	10	12	37
Contig20140	93606	CG	7	12	34	7	8	35
Contig20140	93623	CG	6	7	35	0	1	37
Contig20140	93647	CG	1	2	32	2	4	36
Contig20140	93657	CG	0	1	37	0	1	37
Contig20140	93687	CG	4	4	37	0	3	33
Contig20140	93735	CG	2	2	37	.	.	.
Contig20140	93749	CG	9	9	35	2	5	36
Contig20140	93943	CG	1	1	37	0	1	37
Contig20140	94800	CG	.	.	.	5	8	34
Contig20140	94935	CG	.	.	.	1	2	27
Contig20140	95230	CG	1	1	37	0	1	37
Contig20140	96411	CG	0	1	37	0	2	32
Contig20140	96419	CG	0	1	37	0	1	37
Contig20140	96437	CG	.	.	.	1	7	32
Contig20140	96443	CG	.	.	.	2	8	32
Contig20140	96627	CG	.	.	.	1	4	31
Contig20140	97399	CG	5	9	37	4	10	36
Contig20140	97455	CG	15	18	37	.	.	.
Contig20140	97459	CG	0	19	36	.	.	.
Contig20140	97477	CG	7	8	35	.	.	.
Contig20140	97537	CG	1	2	37	2	3	37
Contig20140	97540	CG	1	2	32	2	3	37
Contig20140	97697	CG	0	2	37	.	.	.
Contig20140	97762	CG	0	4	37	.	.	.
Contig20140	97879	CG	.	.	.	0	2	37
Contig20140	97884	CG	.	.	.	0	3	35
Contig20140	98098	CG	.	.	.	3	4	37
Contig20140	98129	CG	.	.	.	0	2	37
Contig20140	98192	CG	0	1	37	0	1	37
Contig20140	98367	CG	.	.	.	0	2	32
Contig20140	98381	CG	0	1	37	0	1	37
Contig20140	98465	CG	0	1	37	1	4	37
Contig20140	98468	CG	0	1	37	0	2	37
Contig20140	98472	CG	0	1	37	0	1	37
Contig20140	98477	CG	0	1	37	0	1	37
Contig20140	98593	CG	4	6	35	4	4	37
Contig20140	99305	CG	0	2	37	0	2	37
Contig20140	99355	CG	0	5	37	.	.	.
Contig20140	99362	CG	0	4	37	.	.	.
Contig20140	99369	CG	2	3	37	.	.	.
Contig20140	99378	CG	0	1	37	0	1	37
Contig20140	99540	CG	1	3	37	0	2	37
Contig20140	99648	CG	.	.	.	0	3	37
Contig20140	99869	CG	0	3	37	.	.	.
Contig20140	99883	CG	0	2	37	.	.	.
Contig20140	100370	CG	.	.	.	1	2	32
Contig20140	100506	CG	1	1	37	0	1	37
Contig20140	100872	CG	0	1	27	5	6	34
Contig20140	101007	CG	0	1	37	13	19	36
Contig20140	101014	CG	0	1	37	16	23	35
Contig20140	101040	CG	2	4	34	4	4	37
Contig20140	101191	CG	4	20	36	1	1	37
Contig20140	101195	CG	7	15	35	1	1	37
Contig20140	101223	CG	1	2	37	2	6	35
Contig20140	101233	CG	1	2	37	5	8	37
Contig20140	101432	CG	3	3	37	1	1	37
Contig20140	101881	CG	.	.	.	0	2	37
Contig20140	102096	CG	1	6	35	.	.	.
Contig20140	102125	CG	1	3	35	.	.	.
Contig20140	102166	CG	3	9	33	.	.	.
Contig20140	102279	CG	1	2	32	0	1	27
Contig20140	102366	CG	0	2	37	.	.	.
Contig20140	103555	CG	0	1	27	0	1	37
Contig20140	103560	CG	0	1	37	0	1	37
Contig20140	103565	CG	0	1	37	0	2	37
Contig20140	103591	CG	.	.	.	0	2	37
Contig20140	103828	CG	1	3	37	.	.	.
Contig20140	104026	CG	1	1	27	0	1	37
Contig20140	104202	CG	.	.	.	0	4	34
Contig20140	104308	CG	0	1	37	0	5	37
Contig20140	104805	CG	3	5	34	.	.	.
Contig20140	104994	CG	0	1	27	0	2	32
Contig20140	105206	CG	0	2	37	.	.	.
Contig20140	105221	CG	1	3	37	.	.	.
Contig20140	105364	CG	1	2	32	.	.	.
Contig20140	105491	CG	0	1	37	0	1	33
Contig20140	105703	CG	2	2	29	.	.	.
Contig20140	105755	CG	8	12	36	4	5	36
Contig20140	105765	CG	5	9	35	3	3	33
Contig20140	105796	CG	6	7	35	5	5	35
Contig20140	105799	CG	4	4	34	1	4	37
Contig20140	105827	CG	6	6	37	3	4	34
Contig20140	105830	CG	6	6	37	0	4	36
Contig20140	105839	CG	1	2	37	0	1	37
Contig20140	105846	CG	2	2	37	.	.	.
Contig20140	106056	CG	9	14	35	2	2	37
Contig20140	106075	CG	0	6	37	.	.	.
Contig20140	106084	CG	3	3	33	.	.	.
Contig20140	106086	CG	0	3	33	0	1	37
Contig20140	106109	CG	6	12	34	7	15	35
Contig20140	106121	CG	14	21	35	4	9	35
Contig20140	106176	CG	9	10	36	5	5	37
Contig20140	106197	CG	11	12	34	5	8	37
Contig20140	106213	CG	.	.	.	9	13	37
Contig20140	106223	CG	3	4	35	5	9	37
Contig20140	106244	CG	1	2	27	.	.	.
Contig20140	106286	CG	1	2	37	0	2	37
Contig20140	106596	CG	3	4	36	0	1	37
Contig20140	106776	CG	.	.	.	2	2	35
Contig20140	106786	CG	1	4	37	0	1	37
Contig20140	106819	CG	.	.	.	0	2	35
Contig20140	106908	CG	3	5	37	.	.	.
Contig20140	106911	CG	0	5	37	.	.	.
Contig20140	106913	CG	2	4	37	.	.	.
Contig20140	107132	CG	12	16	37	7	9	36
Contig20140	107141	CG	5	15	36	0	2	37
Contig20140	107166	CG	5	8	36	.	.	.
Contig20140	107179	CG	0	1	37	2	2	37
Contig20140	107249	CG	7	9	35	6	11	37
Contig20140	107257	CG	6	11	34	6	15	36
Contig20140	107269	CG	17	18	33	12	18	35
Contig20140	107278	CG	20	23	35	13	15	35
Contig20140	107313	CG	7	10	36	5	7	36
Contig20140	107460	CG	.	.	.	8	8	36
Contig20140	107530	CG	3	4	34	.	.	.
Contig20140	107881	CG	9	13	34	13	14	36
Contig20140	107889	CG	11	17	36	7	14	37
Contig20140	107897	CG	8	13	37	14	19	36
Contig20140	107906	CG	5	8	37	12	20	36
Contig20140	107934	CG	5	8	37	7	11	37
Contig20140	107949	CG	3	7	36	4	5	37
Contig20140	108236	CG	1	3	35	.	.	.
Contig20140	108245	CG	1	3	37	.	.	.
Contig20140	108251	CG	0	3	35	.	.	.
Contig20140	108267	CG	0	1	37	0	1	37
Contig20140	108296	CG	1	4	37	4	8	35
Contig20140	108307	CG	1	1	37	10	14	34
Contig20140	108342	CG	0	3	37	0	1	27
Contig20140	108691	CG	.	.	.	4	5	37
Contig20140	108712	CG	.	.	.	4	7	36
Contig20140	109970	CG	0	2	32	.	.	.
Contig20140	110084	CG	2	3	37	.	.	.
Contig20140	111463	CG	.	.	.	1	2	37
Contig20140	111486	CG	.	.	.	6	11	33
Contig20140	111502	CG	.	.	.	4	5	35
Contig20140	111845	CG	2	2	37	0	1	37
Contig20140	112009	CG	0	2	35	0	1	37
Contig20140	112351	CG	0	2	37	.	.	.
Contig20140	112424	CG	.	.	.	1	3	35
Contig20140	112441	CG	.	.	.	2	4	29
Contig20140	112636	CG	0	1	37	1	3	37
Contig20140	113655	CG	.	.	.	2	2	35
Contig20140	113726	CG	0	2	37	.	.	.
Contig20140	113823	CG	2	3	35	.	.	.
Contig20140	113852	CG	15	17	35	7	8	37
Contig20140	113858	CG	16	18	34	10	12	35
Contig20140	113880	CG	20	25	35	18	23	36
Contig20140	113901	CG	5	5	37	2	3	35
Contig20140	113903	CG	0	2	37	.	.	.
Contig20140	114067	CG	.	.	.	2	2	27
Contig20140	114211	CG	.	.	.	0	3	37
Contig20140	114216	CG	.	.	.	0	3	37
Contig20140	114222	CG	.	.	.	0	3	37
Contig20140	114321	CG	1	3	37	0	4	34
Contig20140	114384	CG	0	4	37	0	4	34
