"Quant_Varia"	"contig_gene"	"start_gene_2kb"	"end_gene_2kb"	"Pst_Values"
"Contig49013_1_31169"	"Contig49013"	"1"	"31169"	0.0350667409789906
"Contig49026_1_4251"	"Contig49026"	"1"	"4251"	0.487587370450711
"Contig49033_1_23377"	"Contig49033"	"1"	"23377"	0.00843981642754472
"Contig49060_1_8717"	"Contig49060"	"1"	"8717"	0.0665510531548934
"Contig49150_2844_11118"	"Contig49150"	"2844"	"11118"	0.537209581581588
"Contig49150_7124_11306"	"Contig49150"	"7124"	"11306"	0.537209581581588
"Contig49152_269_33315"	"Contig49152"	"269"	"33315"	0.0679607893631305
"Contig49156_1715_17827"	"Contig49156"	"1715"	"17827"	0.062613802187237
"Contig49180_7039_12647"	"Contig49180"	"7039"	"12647"	0.201132055327688
"Contig49227_1_19729"	"Contig49227"	"1"	"19729"	0.109125013149486
"Contig49258_1_10997"	"Contig49258"	"1"	"10997"	0.18633773272264
"Contig49322_724_6007"	"Contig49322"	"724"	"6007"	0.114334610079754
"Contig4933_1_10731"	"Contig4933"	"1"	"10731"	0.372263621210624
"Contig49335_1_19459"	"Contig49335"	"1"	"19459"	0.211521263075007
"Contig49374_1_17148"	"Contig49374"	"1"	"17148"	0.164631629499763
"Contig49374_8720_17148"	"Contig49374"	"8720"	"17148"	0.164631629499763
"Contig49399_2183_18137"	"Contig49399"	"2183"	"18137"	0.200611362919524
"Contig49425_22229_27530"	"Contig49425"	"22229"	"27530"	0.0465054609555418
"Contig4946_2943_10947"	"Contig4946"	"2943"	"10947"	0.305962824874777
"Contig49461_2218_7919"	"Contig49461"	"2218"	"7919"	2.34431353542998e-05
"Contig49483_1_10305"	"Contig49483"	"1"	"10305"	0.369867123423572
"Contig49499_1_14507"	"Contig49499"	"1"	"14507"	0.443151304582718
"Contig49503_1_13133"	"Contig49503"	"1"	"13133"	0.0159064115879272
"Contig49542_1_7094"	"Contig49542"	"1"	"7094"	0.348923660513497
"Contig49553_9729_21002"	"Contig49553"	"9729"	"21002"	0.365362779959484
"Contig49561_10142_18859"	"Contig49561"	"10142"	"18859"	0.0849451645397054
"Contig49594_1_18562"	"Contig49594"	"1"	"18562"	0.00272899633006096
"Contig496_4056_20519"	"Contig496"	"4056"	"20519"	0.621738082789456
"Contig49601_4679_29283"	"Contig49601"	"4679"	"29283"	0.00816120149246037
"Contig49629_1025_5912"	"Contig49629"	"1025"	"5912"	0.0448705263519726
"Contig49633_615_5016"	"Contig49633"	"615"	"5016"	0.609964279174976
"Contig49649_5982_16660"	"Contig49649"	"5982"	"16660"	0.181365037163431
"Contig49662_5396_16662"	"Contig49662"	"5396"	"16662"	0.0135557935886487
"Contig49729_1_10099"	"Contig49729"	"1"	"10099"	0.23223488167035
"Contig49771_1_7813"	"Contig49771"	"1"	"7813"	0.590456677702699
"Contig498_12861_36967"	"Contig498"	"12861"	"36967"	0.297268570645069
"Contig49801_1_3534"	"Contig49801"	"1"	"3534"	0.379629270442081
"Contig49801_1_5555"	"Contig49801"	"1"	"5555"	0.379629270442081
"Contig49888_1_4687"	"Contig49888"	"1"	"4687"	0.127431438069951
"Contig49892_23304_37770"	"Contig49892"	"23304"	"37770"	1
"Contig49934_2164_6990"	"Contig49934"	"2164"	"6990"	0.316940867525335
"Contig49935_1_4338"	"Contig49935"	"1"	"4338"	0.605191629397755
"Contig49938_1_7685"	"Contig49938"	"1"	"7685"	0.889421279337285
"Contig5_22122_42402"	"Contig5"	"22122"	"42402"	0.000479291226314074
"Contig50000_1_31787"	"Contig50000"	"1"	"31787"	0.00418399735905375
"Contig50006_2788_15253"	"Contig50006"	"2788"	"15253"	0.0252603626779699
"Contig5002_1_6226"	"Contig5002"	"1"	"6226"	0.752341716263546
"Contig5002_2891_18033"	"Contig5002"	"2891"	"18033"	0.752341716263546
"Contig50033_11312_34011"	"Contig50033"	"11312"	"34011"	0.715975553065176
"Contig50054_3390_9651"	"Contig50054"	"3390"	"9651"	0.0192149427799883
"Contig50077_1_12494"	"Contig50077"	"1"	"12494"	0.277253527894049
"Contig50122_1_4432"	"Contig50122"	"1"	"4432"	0.284698175063097
"Contig50124_1_14761"	"Contig50124"	"1"	"14761"	0.474246819812976
"Contig50158_1_5854"	"Contig50158"	"1"	"5854"	0.28666765630224
"Contig50173_1_20843"	"Contig50173"	"1"	"20843"	0.151400897436749
"Contig50177_1_8064"	"Contig50177"	"1"	"8064"	0.336030051795699
"Contig50179_1_7488"	"Contig50179"	"1"	"7488"	0.208692746667298
"Contig5023_4026_12315"	"Contig5023"	"4026"	"12315"	0.620093356480199
"Contig50261_7308_23191"	"Contig50261"	"7308"	"23191"	0.04435935484395
"Contig50275_10175_20503"	"Contig50275"	"10175"	"20503"	0.365723053857384
"Contig50310_1_19648"	"Contig50310"	"1"	"19648"	0.52125215681852
"Contig50339_1_25054"	"Contig50339"	"1"	"25054"	0.123409356364239
"Contig50339_3117_26258"	"Contig50339"	"3117"	"26258"	0.48341184502262
"Contig50341_17639_23288"	"Contig50341"	"17639"	"23288"	0.584399703250486
"Contig50385_195_9227"	"Contig50385"	"195"	"9227"	0.693912481849439
"Contig50397_1148_17153"	"Contig50397"	"1148"	"17153"	0.134646513140937
"Contig50428_1_12485"	"Contig50428"	"1"	"12485"	0.555770638150128
"Contig50428_8658_22081"	"Contig50428"	"8658"	"22081"	0.577698666683229
"Contig50434_4210_9704"	"Contig50434"	"4210"	"9704"	0.0573039315352185
"Contig50438_2952_8571"	"Contig50438"	"2952"	"8571"	0.157880382234197
"Contig50494_17233_22762"	"Contig50494"	"17233"	"22762"	0.703906361316947
"Contig50502_1_14154"	"Contig50502"	"1"	"14154"	0.465311435504208
"Contig50606_2824_22626"	"Contig50606"	"2824"	"22626"	0.397770349138249
"Contig50657_1_11990"	"Contig50657"	"1"	"11990"	0.0339309902311326
"Contig50660_451_17123"	"Contig50660"	"451"	"17123"	0.53042396716317
"Contig50662_3419_16428"	"Contig50662"	"3419"	"16428"	0.626279133502794
"Contig50744_2318_11758"	"Contig50744"	"2318"	"11758"	0.300810121630069
"Contig50746_1_9279"	"Contig50746"	"1"	"9279"	0.686166141659769
"Contig50855_1_28186"	"Contig50855"	"1"	"28186"	0.175376309230948
"Contig50860_1_15118"	"Contig50860"	"1"	"15118"	0.427362580588912
"Contig50882_6365_26609"	"Contig50882"	"6365"	"26609"	0.585144497001968
"Contig50883_13053_29488"	"Contig50883"	"13053"	"29488"	0.000530629159478844
"Contig50883_1321_22126"	"Contig50883"	"1321"	"22126"	0.000530629159478844
"Contig50949_8772_20880"	"Contig50949"	"8772"	"20880"	0.0766860715052756
"Contig50964_1_5691"	"Contig50964"	"1"	"5691"	0.328276733674221
"Contig50977_1_8116"	"Contig50977"	"1"	"8116"	0.0482021943825957
"Contig50983_1_17494"	"Contig50983"	"1"	"17494"	0.314687372579902
"Contig51000_2008_8630"	"Contig51000"	"2008"	"8630"	0.65350777390447
"Contig51021_1_7330"	"Contig51021"	"1"	"7330"	0.00368600275672077
"Contig51028_640_23704"	"Contig51028"	"640"	"23704"	0.194041159916103
"Contig5104_1_10754"	"Contig5104"	"1"	"10754"	0.223176382240704
"Contig51056_11906_26306"	"Contig51056"	"11906"	"26306"	0.149328578531546
"Contig51066_1_10551"	"Contig51066"	"1"	"10551"	0.609030051960696
"Contig51073_655_6744"	"Contig51073"	"655"	"6744"	0.105945120251523
"Contig51135_4982_11795"	"Contig51135"	"4982"	"11795"	0.389621271368677
"Contig51138_317_12410"	"Contig51138"	"317"	"12410"	0.00354197685798045
"Contig51168_1_7566"	"Contig51168"	"1"	"7566"	0.743171110607498
"Contig51227_1_17677"	"Contig51227"	"1"	"17677"	0.221602077596332
"Contig51238_1_13764"	"Contig51238"	"1"	"13764"	0.37292037883216
"Contig51238_2267_9820"	"Contig51238"	"2267"	"9820"	0.360497538646373
"Contig51239_9960_15167"	"Contig51239"	"9960"	"15167"	0.37388717389032
"Contig51242_1_10616"	"Contig51242"	"1"	"10616"	0.178336466480452
"Contig5125_1_11668"	"Contig5125"	"1"	"11668"	0.34855419441796
"Contig51265_20691_34457"	"Contig51265"	"20691"	"34457"	0.0651687134011101
"Contig51265_9278_22897"	"Contig51265"	"9278"	"22897"	0.0505765507674559
"Contig51271_1_44769"	"Contig51271"	"1"	"44769"	0.0816076594311345
"Contig51276_1_13470"	"Contig51276"	"1"	"13470"	0.00317184525985503
"Contig51279_1179_7104"	"Contig51279"	"1179"	"7104"	0.566444225868724
"Contig51279_3204_12304"	"Contig51279"	"3204"	"12304"	0.566444225868724
"Contig51308_1_6475"	"Contig51308"	"1"	"6475"	0.00156062095805599
"Contig51312_7647_12711"	"Contig51312"	"7647"	"12711"	0.171180370458941
"Contig51403_3524_31460"	"Contig51403"	"3524"	"31460"	0.0729883695173349
"Contig51421_1_6263"	"Contig51421"	"1"	"6263"	0.612431377657613
"Contig51440_1_10152"	"Contig51440"	"1"	"10152"	0.569302370805145
"Contig515_2926_39773"	"Contig515"	"2926"	"39773"	0.18726938325887
"Contig51532_1_5849"	"Contig51532"	"1"	"5849"	0.491903625502647
"Contig51616_859_16257"	"Contig51616"	"859"	"16257"	0.099044115369167
"Contig51619_1_10276"	"Contig51619"	"1"	"10276"	3.19787030477601e-07
"Contig51658_1_6135"	"Contig51658"	"1"	"6135"	0.0619022889297501
"Contig517_1193_23848"	"Contig517"	"1193"	"23848"	0.302229636773841
"Contig5170_1_12841"	"Contig5170"	"1"	"12841"	0.151545515661516
"Contig51709_1_10610"	"Contig51709"	"1"	"10610"	0.00161935268604705
"Contig51710_1_13552"	"Contig51710"	"1"	"13552"	0.218286090062605
"Contig51754_395_10478"	"Contig51754"	"395"	"10478"	0.3925140317907
"Contig51793_1381_17972"	"Contig51793"	"1381"	"17972"	0.0016722855457284
"Contig51826_1_16382"	"Contig51826"	"1"	"16382"	0.33331644872081
"Contig5183_2267_7008"	"Contig5183"	"2267"	"7008"	0.0914440989746864
"Contig5183_4389_7008"	"Contig5183"	"4389"	"7008"	0.0914440989746864
"Contig51843_1_28319"	"Contig51843"	"1"	"28319"	0.329375169939837
"Contig51862_1_19023"	"Contig51862"	"1"	"19023"	0.519862562677591
"Contig51894_1675_9107"	"Contig51894"	"1675"	"9107"	0.201282059492546
"Contig51935_4075_15197"	"Contig51935"	"4075"	"15197"	0.174051274293529
"Contig5194_1_5250"	"Contig5194"	"1"	"5250"	0.387437041357572
"Contig5196_1_4553"	"Contig5196"	"1"	"4553"	0.623791337042908
"Contig51974_4990_13314"	"Contig51974"	"4990"	"13314"	0.377800505521393
"Contig519746_1_2042"	"Contig519746"	"1"	"2042"	0.244338687621086
"Contig52012_1_19548"	"Contig52012"	"1"	"19548"	0.0389698202268943
"Contig52012_2344_30600"	"Contig52012"	"2344"	"30600"	0.0389698202268943
"Contig52014_473_8732"	"Contig52014"	"473"	"8732"	0.442224570339741
"Contig52039_1_5454"	"Contig52039"	"1"	"5454"	0.128654499888464
"Contig5204_1_6126"	"Contig5204"	"1"	"6126"	0.00041090075558196
"Contig52096_3242_16394"	"Contig52096"	"3242"	"16394"	0.205621217502734
"Contig52107_2075_7316"	"Contig52107"	"2075"	"7316"	0.0868119360965309
"Contig52109_5551_18623"	"Contig52109"	"5551"	"18623"	0.394595727586531
"Contig52145_1_18003"	"Contig52145"	"1"	"18003"	0.428397664273733
"Contig52148_2810_14690"	"Contig52148"	"2810"	"14690"	0.825841023271408
"Contig52176_16352_31883"	"Contig52176"	"16352"	"31883"	0.443590655325253
"Contig52179_1_11372"	"Contig52179"	"1"	"11372"	0.312028385057761
"Contig52197_1_7317"	"Contig52197"	"1"	"7317"	0.123197749331497
"Contig52200_1_17510"	"Contig52200"	"1"	"17510"	0.0271092706796304
"Contig52203_1_11486"	"Contig52203"	"1"	"11486"	0.171211898769571
"Contig52204_1698_20381"	"Contig52204"	"1698"	"20381"	0.533512691371179
"Contig5221_1_9415"	"Contig5221"	"1"	"9415"	0.218756598415977
"Contig5227_1041_17068"	"Contig5227"	"1041"	"17068"	0.413350693460623
"Contig52274_1_16223"	"Contig52274"	"1"	"16223"	0.518103600722981
"Contig52324_1_12432"	"Contig52324"	"1"	"12432"	0.687300237976153
"Contig52334_1433_6995"	"Contig52334"	"1433"	"6995"	0.0295910387858399
"Contig52337_299_6357"	"Contig52337"	"299"	"6357"	0.0405178316239547
"Contig5237_1536_9440"	"Contig5237"	"1536"	"9440"	0.0320458319457705
"Contig52378_1_6889"	"Contig52378"	"1"	"6889"	0.251561887709752
"Contig52385_19330_31273"	"Contig52385"	"19330"	"31273"	0.794920507982462
"Contig524_10714_34397"	"Contig524"	"10714"	"34397"	0.125798997066221
"Contig5244_1_4441"	"Contig5244"	"1"	"4441"	0.17548942310443
"Contig52458_1_38079"	"Contig52458"	"1"	"38079"	0.196556241387826
"Contig52471_1_8641"	"Contig52471"	"1"	"8641"	0.15520096696458
"Contig52493_1_9906"	"Contig52493"	"1"	"9906"	0.0343196680840395
"Contig52493_5763_22117"	"Contig52493"	"5763"	"22117"	0.0343196680840395
"Contig52498_5821_13253"	"Contig52498"	"5821"	"13253"	0.631172229741584
"Contig52515_12709_21578"	"Contig52515"	"12709"	"21578"	0.0330415677370413
"Contig52515_18515_23532"	"Contig52515"	"18515"	"23532"	0.049683458634058
"Contig5258_1_8089"	"Contig5258"	"1"	"8089"	0.439551982120561
"Contig52585_5016_19430"	"Contig52585"	"5016"	"19430"	0.642191251348155
"Contig526_3044_13629"	"Contig526"	"3044"	"13629"	0.040679693689898
"Contig52612_1_3318"	"Contig52612"	"1"	"3318"	0.329137662538404
"Contig52624_4116_21426"	"Contig52624"	"4116"	"21426"	0.000868052854263284
"Contig52626_10869_21593"	"Contig52626"	"10869"	"21593"	0.0889806773224495
"Contig52686_1_4273"	"Contig52686"	"1"	"4273"	0.462561707120322
"Contig52701_1_15577"	"Contig52701"	"1"	"15577"	0.668633776038137
"Contig52778_1_13475"	"Contig52778"	"1"	"13475"	0.256060522517715
"Contig52779_428_6506"	"Contig52779"	"428"	"6506"	0.720399644933372
"Contig52790_1_13278"	"Contig52790"	"1"	"13278"	0.00632733638261826
"Contig52798_1947_8783"	"Contig52798"	"1947"	"8783"	0.37931194261449
"Contig52884_11517_24694"	"Contig52884"	"11517"	"24694"	0.40829368362281
"Contig52894_1_14190"	"Contig52894"	"1"	"14190"	0.41337534701071
"Contig52910_2089_16182"	"Contig52910"	"2089"	"16182"	0.359820968345446
"Contig5292_1_2664"	"Contig5292"	"1"	"2664"	0.664004570542244
"Contig52949_2954_7662"	"Contig52949"	"2954"	"7662"	0.00933129113991232
"Contig52949_3677_9986"	"Contig52949"	"3677"	"9986"	0.00933129113991232
"Contig52953_1_10576"	"Contig52953"	"1"	"10576"	0.00067380760596536
"Contig529615_1_11131"	"Contig529615"	"1"	"11131"	0.613470814188156
"Contig52970_1_8562"	"Contig52970"	"1"	"8562"	0.211439705590116
"Contig52970_7061_20067"	"Contig52970"	"7061"	"20067"	0.211439705590116
"Contig52975_1184_14399"	"Contig52975"	"1184"	"14399"	0.641434368420469
"Contig52976_4852_19425"	"Contig52976"	"4852"	"19425"	0.00114071710029337
"Contig53_45015_55531"	"Contig53"	"45015"	"55531"	0.404340826758394
"Contig53025_1_14895"	"Contig53025"	"1"	"14895"	0.206568590339551
"Contig53025_1_24987"	"Contig53025"	"1"	"24987"	0.206568590339551
"Contig53049_3859_10399"	"Contig53049"	"3859"	"10399"	0.11252002118956
"Contig532_11776_18773"	"Contig532"	"11776"	"18773"	0.106938246150194
"Contig53217_1_14082"	"Contig53217"	"1"	"14082"	0.0399932354739974
"Contig53271_3760_22575"	"Contig53271"	"3760"	"22575"	0.372172015406731
"Contig53284_12472_23299"	"Contig53284"	"12472"	"23299"	0.688143937386449
"Contig53315_1_4668"	"Contig53315"	"1"	"4668"	0.132270516864566
"Contig53325_1_12685"	"Contig53325"	"1"	"12685"	0.137436238221781
"Contig53330_1_9895"	"Contig53330"	"1"	"9895"	0.920967101608183
"Contig53344_1_7685"	"Contig53344"	"1"	"7685"	0.000596020880092193
"Contig53345_1_2537"	"Contig53345"	"1"	"2537"	0.0465464865489822
"Contig53393_1_5972"	"Contig53393"	"1"	"5972"	0.837964688267111
"Contig53411_1_10806"	"Contig53411"	"1"	"10806"	0.401085264520394
"Contig53432_9449_13265"	"Contig53432"	"9449"	"13265"	0.242396135328877
"Contig53440_125_5475"	"Contig53440"	"125"	"5475"	0.00149776147088535
"Contig53508_1_13465"	"Contig53508"	"1"	"13465"	0.148419232166881
"Contig53512_4343_10504"	"Contig53512"	"4343"	"10504"	0.110434017500046
"Contig53517_1_13362"	"Contig53517"	"1"	"13362"	0.521990509920207
"Contig53549_1_4885"	"Contig53549"	"1"	"4885"	0.113314654927092
"Contig53549_4111_9590"	"Contig53549"	"4111"	"9590"	0.113314654927092
"Contig5355_1_2409"	"Contig5355"	"1"	"2409"	0.217899194023493
"Contig53611_14947_22976"	"Contig53611"	"14947"	"22976"	0.574017531495538
"Contig53621_1_5268"	"Contig53621"	"1"	"5268"	0.130386310595187
"Contig5363_1_10854"	"Contig5363"	"1"	"10854"	0.314515176633077
"Contig53648_12429_18575"	"Contig53648"	"12429"	"18575"	0.344136850025872
"Contig53675_1_19140"	"Contig53675"	"1"	"19140"	0.00584795321637439
"Contig53677_4632_18342"	"Contig53677"	"4632"	"18342"	0.00816833482369015
"Contig53682_16793_32142"	"Contig53682"	"16793"	"32142"	0.261683692179205
"Contig53713_1_3322"	"Contig53713"	"1"	"3322"	0.16214349053323
"Contig53724_1_10952"	"Contig53724"	"1"	"10952"	0.0402047041290511
"Contig53728_1_7384"	"Contig53728"	"1"	"7384"	0.475011340718344
"Contig5373_1_3572"	"Contig5373"	"1"	"3572"	0.495551126691693
"Contig53730_296_8531"	"Contig53730"	"296"	"8531"	0.521968869497835
"Contig53743_1562_6173"	"Contig53743"	"1562"	"6173"	0.225826203814979
"Contig53762_1_8924"	"Contig53762"	"1"	"8924"	0.916079933812652
"Contig53792_12536_24915"	"Contig53792"	"12536"	"24915"	0.188938001270593
"Contig53792_3797_16350"	"Contig53792"	"3797"	"16350"	0.188938001270593
"Contig538_60_37750"	"Contig538"	"60"	"37750"	0.00336631067859249
"Contig53813_1726_21035"	"Contig53813"	"1726"	"21035"	0.68523486965989
"Contig53823_5034_13322"	"Contig53823"	"5034"	"13322"	0.148445864492022
"Contig5383_1_5424"	"Contig5383"	"1"	"5424"	0.690111222853045
"Contig53845_1_10993"	"Contig53845"	"1"	"10993"	0.150692531655713
"Contig53865_1795_6166"	"Contig53865"	"1795"	"6166"	0.189834401741666
"Contig53868_1_26346"	"Contig53868"	"1"	"26346"	0.360081783917062
"Contig53887_1_31239"	"Contig53887"	"1"	"31239"	0.0409907865942163
"Contig53887_2584_30929"	"Contig53887"	"2584"	"30929"	0.0409907865942163
"Contig53910_6926_11769"	"Contig53910"	"6926"	"11769"	0.109533432285985
"Contig53968_1763_5831"	"Contig53968"	"1763"	"5831"	0.162591795126739
"Contig53972_11224_17375"	"Contig53972"	"11224"	"17375"	0.370833038083063
"Contig53972_9177_14793"	"Contig53972"	"9177"	"14793"	0.378192402797726
"Contig53993_1_14403"	"Contig53993"	"1"	"14403"	0.170077209399069
"Contig54007_4599_22893"	"Contig54007"	"4599"	"22893"	0.012953516862172
"Contig54063_1_7790"	"Contig54063"	"1"	"7790"	0.530705331684297
"Contig541_1_22625"	"Contig541"	"1"	"22625"	0.447086451693335
"Contig541_11327_21603"	"Contig541"	"11327"	"21603"	0.447086451693335
"Contig54112_1_9089"	"Contig54112"	"1"	"9089"	0.0666372772478532
"Contig54135_18380_23552"	"Contig54135"	"18380"	"23552"	0.7689830627891
"Contig54186_1675_15081"	"Contig54186"	"1675"	"15081"	0.18734003938594
"Contig54243_12071_31995"	"Contig54243"	"12071"	"31995"	0.140553702904971
"Contig54244_332_11260"	"Contig54244"	"332"	"11260"	0.17779080365489
"Contig54247_1035_4423"	"Contig54247"	"1035"	"4423"	0.520527057070721
"Contig54253_736_16382"	"Contig54253"	"736"	"16382"	0.534709011267897
"Contig54268_1_2076"	"Contig54268"	"1"	"2076"	0.510114349359871
"Contig54281_9227_22097"	"Contig54281"	"9227"	"22097"	0.122702343093077
"Contig54341_1_8531"	"Contig54341"	"1"	"8531"	0.244765777978611
"Contig54374_5580_22457"	"Contig54374"	"5580"	"22457"	0.116051326294615
"Contig54374_7329_25200"	"Contig54374"	"7329"	"25200"	0.116051326294615
"Contig54386_1_26063"	"Contig54386"	"1"	"26063"	0.111516477275586
"Contig54407_1736_26086"	"Contig54407"	"1736"	"26086"	0.133278003153538
"Contig54413_1419_20296"	"Contig54413"	"1419"	"20296"	0.21040023180737
"Contig54424_1776_21910"	"Contig54424"	"1776"	"21910"	0.885221792590005
"Contig54424_19076_24659"	"Contig54424"	"19076"	"24659"	0.885221792590005
"Contig54462_4490_15173"	"Contig54462"	"4490"	"15173"	0.0118539095242922
"Contig54470_1403_11276"	"Contig54470"	"1403"	"11276"	0.547793684910012
"Contig54487_1_10712"	"Contig54487"	"1"	"10712"	0.534887743250244
"Contig54487_1_8393"	"Contig54487"	"1"	"8393"	0.534887743250244
"Contig54488_261_7138"	"Contig54488"	"261"	"7138"	0.580460796570816
"Contig54529_1671_22897"	"Contig54529"	"1671"	"22897"	0.825480316249082
"Contig54534_1_9576"	"Contig54534"	"1"	"9576"	0.457367507714155
"Contig54584_4044_15619"	"Contig54584"	"4044"	"15619"	0.396541632694462
"Contig54635_1_9800"	"Contig54635"	"1"	"9800"	0.0840433812780616
"Contig54635_1249_9800"	"Contig54635"	"1249"	"9800"	0.0840433812780616
"Contig54642_3649_11470"	"Contig54642"	"3649"	"11470"	0.000243470594266549
"Contig54674_4514_9065"	"Contig54674"	"4514"	"9065"	0.385203218965769
"Contig54718_1_7793"	"Contig54718"	"1"	"7793"	0.301566433260558
"Contig54745_1_10298"	"Contig54745"	"1"	"10298"	0.314674753157272
"Contig54839_1_13185"	"Contig54839"	"1"	"13185"	0.318607442105317
"Contig54917_1_5035"	"Contig54917"	"1"	"5035"	0.23318142291946
"Contig54945_1_14471"	"Contig54945"	"1"	"14471"	0.0286947667687798
"Contig54945_10784_17511"	"Contig54945"	"10784"	"17511"	0.208219102666165
"Contig5498_939_5844"	"Contig5498"	"939"	"5844"	0.441596029855212
"Contig55012_1_27805"	"Contig55012"	"1"	"27805"	0.0548252068616018
"Contig55101_726_9982"	"Contig55101"	"726"	"9982"	0.0973710222087942
"Contig55181_1_8914"	"Contig55181"	"1"	"8914"	0.0542197762343609
"Contig55191_15455_22586"	"Contig55191"	"15455"	"22586"	0.513467819106359
"Contig55191_18687_30825"	"Contig55191"	"18687"	"30825"	0.0902324597182542
"Contig55222_208_10289"	"Contig55222"	"208"	"10289"	0.379260331586573
"Contig55244_1_4658"	"Contig55244"	"1"	"4658"	0.0562036549180727
"Contig55244_2343_7145"	"Contig55244"	"2343"	"7145"	0.114168147426026
"Contig55287_182_12229"	"Contig55287"	"182"	"12229"	0.0329355200353482
"Contig55331_1071_13272"	"Contig55331"	"1071"	"13272"	0.262885790796653
"Contig55331_4393_13272"	"Contig55331"	"4393"	"13272"	0.262885790796653
"Contig55348_743_6587"	"Contig55348"	"743"	"6587"	0.332419442981827
"Contig55362_1_5134"	"Contig55362"	"1"	"5134"	0.651641904605318
"Contig55363_1_5075"	"Contig55363"	"1"	"5075"	0.0548900834476359
"Contig55421_1_7073"	"Contig55421"	"1"	"7073"	0.0459530199372719
"Contig55459_1_4696"	"Contig55459"	"1"	"4696"	0.873777134212798
"Contig55460_1_5027"	"Contig55460"	"1"	"5027"	0.0317243612332011
"Contig55471_1_12095"	"Contig55471"	"1"	"12095"	0.717311657103125
"Contig55482_3151_14449"	"Contig55482"	"3151"	"14449"	0.235097676801042
"Contig55525_1_12455"	"Contig55525"	"1"	"12455"	0.310772821140223
"Contig55609_1_3017"	"Contig55609"	"1"	"3017"	0.386901977392241
"Contig55625_6051_13131"	"Contig55625"	"6051"	"13131"	0.280771258679329
"Contig55735_1_20339"	"Contig55735"	"1"	"20339"	0.398663224112536
"Contig55736_1_5383"	"Contig55736"	"1"	"5383"	0.230828996134325
"Contig55801_9972_18076"	"Contig55801"	"9972"	"18076"	0.367435568843994
"Contig55809_4687_16570"	"Contig55809"	"4687"	"16570"	0.00362723618752114
"Contig55837_1_5339"	"Contig55837"	"1"	"5339"	0.426321992463979
"Contig55841_3440_11837"	"Contig55841"	"3440"	"11837"	0.12285398673131
"Contig55843_152_13070"	"Contig55843"	"152"	"13070"	0.133016391050343
"Contig55845_1_13965"	"Contig55845"	"1"	"13965"	0.499994742157824
"Contig55911_1_5882"	"Contig55911"	"1"	"5882"	0.172393010871222
"Contig5593_1_4780"	"Contig5593"	"1"	"4780"	2.7691064467113e-05
"Contig55935_48_12263"	"Contig55935"	"48"	"12263"	0.152554932848931
"Contig55936_2895_13940"	"Contig55936"	"2895"	"13940"	0.615031569282744
"Contig56_10660_40207"	"Contig56"	"10660"	"40207"	0.119652422954002
"Contig56_36387_48277"	"Contig56"	"36387"	"48277"	0.119652422954002
"Contig56074_3894_10050"	"Contig56074"	"3894"	"10050"	0.351153741602059
"Contig56081_22782_29052"	"Contig56081"	"22782"	"29052"	0.100307555804157
"Contig56124_1_8023"	"Contig56124"	"1"	"8023"	0.528140863009441
"Contig56138_5608_15955"	"Contig56138"	"5608"	"15955"	0.224832423911323
"Contig56188_11981_20782"	"Contig56188"	"11981"	"20782"	0.120411979755729
"Contig56254_1_21550"	"Contig56254"	"1"	"21550"	0.421613869578628
"Contig56297_1_6567"	"Contig56297"	"1"	"6567"	0.000467844918483296
"Contig56299_10587_17910"	"Contig56299"	"10587"	"17910"	0.0526197847230081
"Contig56303_12011_17114"	"Contig56303"	"12011"	"17114"	0.00117408533695331
"Contig56331_1_11588"	"Contig56331"	"1"	"11588"	0.202075685058913
"Contig56419_825_11149"	"Contig56419"	"825"	"11149"	0.576712061980603
"Contig56432_1_8278"	"Contig56432"	"1"	"8278"	0.539537139051922
"Contig56441_10827_33832"	"Contig56441"	"10827"	"33832"	0.495089541670587
"Contig56451_1_32781"	"Contig56451"	"1"	"32781"	0.536019382176069
"Contig56453_1643_12473"	"Contig56453"	"1643"	"12473"	0.698218804614065
"Contig565_18183_29628"	"Contig565"	"18183"	"29628"	0.534097399978791
"Contig56581_3203_19311"	"Contig56581"	"3203"	"19311"	0.163005991490575
"Contig56598_1098_9253"	"Contig56598"	"1098"	"9253"	0.00660496246162643
"Contig56634_1_7849"	"Contig56634"	"1"	"7849"	0.0326717348141227
"Contig5665_1_6643"	"Contig5665"	"1"	"6643"	0.27292911937381
"Contig5666_1_4431"	"Contig5666"	"1"	"4431"	0.168660495208764
"Contig56702_1_19771"	"Contig56702"	"1"	"19771"	0.266603361978619
"Contig56786_4483_9524"	"Contig56786"	"4483"	"9524"	0.048029404737473
"Contig56805_1_19867"	"Contig56805"	"1"	"19867"	0.477513855141387
"Contig56958_7857_22183"	"Contig56958"	"7857"	"22183"	0.597094852888449
"Contig56992_1_5456"	"Contig56992"	"1"	"5456"	0.324079800159814
"Contig57_26996_43436"	"Contig57"	"26996"	"43436"	0.156217864371845
"Contig57_50856_61560"	"Contig57"	"50856"	"61560"	0.842118794540353
"Contig57033_1_6668"	"Contig57033"	"1"	"6668"	0.416335089861237
"Contig57053_1037_11593"	"Contig57053"	"1037"	"11593"	1
"Contig57083_762_15847"	"Contig57083"	"762"	"15847"	0.410179744080048
"Contig57087_1_10787"	"Contig57087"	"1"	"10787"	0.587891337779149
"Contig5712_1_4785"	"Contig5712"	"1"	"4785"	0.345358876218533
"Contig57123_1_14642"	"Contig57123"	"1"	"14642"	0.101142514441346
