"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"211144"	"Contig66032"	2530	2530	"+"	2.12323337051192e-05	0.000905164121527963	31.6096579476861
"211374"	"Contig66164"	9676	9676	"+"	7.8428626559815e-09	7.72519553586939e-07	30.2325581395349
"211446"	"Contig66193"	18093	18093	"+"	5.64396287841679e-06	0.000284716470991523	32.1946169772257
"211642"	"Contig66285"	1353	1353	"+"	1.54955340392764e-06	8.99662755903227e-05	-28.5403726708074
"211650"	"Contig66288"	1598	1598	"+"	2.81991467824239e-08	2.47635541901011e-06	27.5584795321637
"211674"	"Contig66294"	12348	12348	"+"	2.11854968789533e-08	1.91056039489377e-06	-34.5555555555556
"211768"	"Contig66362"	107	107	"+"	2.31847675089946e-07	1.64712312708139e-05	27.882238700565
"211786"	"Contig66362"	2236	2236	"+"	5.13413803754261e-05	0.00192914052339187	-28.7528287654011
"211946"	"Contig664"	3356	3356	"+"	2.038092914544e-08	1.84616809171908e-06	-33.9671636790082
"212078"	"Contig66532"	956	956	"+"	5.73072821500604e-07	3.6966048008385e-05	-31.1913311913312
"212336"	"Contig66700"	2951	2951	"+"	1.26446713171971e-18	5.33081749478794e-16	-57.6370468611848
"212339"	"Contig66700"	4172	4172	"+"	6.61466260984741e-06	0.000327497053530142	27.7015507022814
"212434"	"Contig66776"	617	617	"+"	2.25390941794715e-09	2.47801649293933e-07	-36.7965367965368
"212536"	"Contig66841"	729	729	"+"	5.98986509025244e-06	0.000300073641239318	33.8541666666667
"212542"	"Contig66841"	1172	1172	"+"	1.9160701674747e-05	0.000828022147123342	31.1120543293718
"212543"	"Contig66841"	1176	1176	"+"	0.000149318144252305	0.00472350359664349	30.2601711192596
"212560"	"Contig66848"	1581	1581	"+"	9.74943692860885e-09	9.42517561427971e-07	-37.1861299322439
"212620"	"Contig66944"	2254	2254	"+"	4.62895825722294e-07	3.04815131714594e-05	37.042842215256
"212704"	"Contig6699"	7220	7220	"+"	4.53175405977709e-10	5.64039407345824e-08	-33.9653414882773
"212729"	"Contig6699"	7838	7838	"+"	2.48733616653561e-12	4.49170050147438e-10	37.1669004207574
"212759"	"Contig6699"	8290	8290	"+"	2.08177291987259e-09	2.29890663220344e-07	28.0241770807809
"212779"	"Contig6701"	586	586	"+"	9.69929638419768e-09	9.38074614393954e-07	35.0825471698113
"212866"	"Contig67075"	2377	2377	"+"	3.77717357929479e-10	4.7593193033325e-08	44.7474747474747
"212872"	"Contig67075"	2483	2483	"+"	0.00010274449898974	0.00346785951165545	-25.4056795131846
"212932"	"Contig67118"	5835	5835	"+"	1.02161616511955e-05	0.000476563963374728	29.5362903225806
"212985"	"Contig67152"	811	811	"+"	0.000118782630857061	0.00391722093554683	31.5217391304348
"212987"	"Contig67152"	1466	1466	"+"	6.24870326818397e-06	0.000311440644763795	-37.7281553398058
"213060"	"Contig67211"	4149	4149	"+"	2.75915604453215e-07	1.92783176600183e-05	41.3333333333333
"213101"	"Contig67233"	3662	3662	"+"	1.85551039181415e-20	9.50139081888265e-18	-61.9323671497584
"213112"	"Contig67233"	3914	3914	"+"	6.71417902372346e-13	1.30718886437239e-10	32.4025974025974
"213113"	"Contig67233"	3920	3920	"+"	1.25638268647103e-07	9.46923830156444e-06	26.2601742110524
"213114"	"Contig67233"	3926	3926	"+"	6.90463033018304e-14	1.55014686096092e-11	33.3571485274272
"213185"	"Contig67233"	5048	5048	"+"	7.5047879785349e-11	1.07552865869581e-08	-39.7380218548613
"213186"	"Contig67233"	5051	5051	"+"	2.68841333413955e-13	5.55218741363123e-11	-42.1420389461627
"213238"	"Contig67271"	9805	9805	"+"	1.37751110196657e-05	0.000622012123431446	-27.6814159292035
"213255"	"Contig673"	1648	1648	"+"	1.46863851109546e-09	1.66443569038851e-07	-50.5692599620493
"213313"	"Contig6733"	10102	10102	"+"	4.97996759513065e-22	3.00248937110813e-19	76.6586730615508
"213409"	"Contig67366"	31	31	"+"	1.01101028479309e-19	4.82453673340491e-17	50.6104651162791
"213421"	"Contig67366"	340	340	"+"	5.82008610828929e-08	4.7450055141279e-06	-26.8220411419454
"213441"	"Contig67368"	4994	4994	"+"	7.58370374525998e-16	2.32046641028721e-13	-40.3225806451613
"213443"	"Contig67368"	5019	5019	"+"	2.57342196188926e-13	5.33928632208276e-11	-36.2007168458781
"213446"	"Contig67368"	5048	5048	"+"	1.7723590199325e-16	5.83717198787394e-14	-42.2198275862069
"213448"	"Contig67368"	5090	5090	"+"	5.58600085408829e-09	5.67156852455102e-07	-41.9200294822185
"213580"	"Contig67438"	2475	2475	"+"	3.60366476396916e-09	3.81067241824129e-07	-43.0843373493976
"213583"	"Contig67438"	2506	2506	"+"	5.35690324785478e-12	9.23494700875624e-10	40.3604422232319
"213688"	"Contig67468"	2823	2823	"+"	1.00489915095453e-09	1.17081869175458e-07	-43.1704260651629
"213713"	"Contig674876"	1054	1054	"+"	1.73136558451299e-15	4.92788387038182e-13	-54.2964787711926
"213749"	"Contig67512"	1760	1760	"+"	1.86360396396482e-12	3.41205040790397e-10	-45.5882352941176
"213840"	"Contig67582"	3378	3378	"+"	6.77596973396447e-12	1.14870765451981e-09	39.937106918239
"213878"	"Contig67595"	1864	1864	"+"	2.48372148003451e-06	0.00013791990261603	-27.6867030965392
"213882"	"Contig67595"	7116	7116	"+"	7.64952742865228e-06	0.000371115090730862	-38.926663428849
"213907"	"Contig67610"	356	356	"+"	3.59709657417965e-08	3.09344509722827e-06	25.3557874762808
"214041"	"Contig67677"	23334	23334	"+"	0.000116711735656381	0.00385970972306509	-28.1746031746032
"214190"	"Contig67758"	6077	6077	"+"	1.18924697373602e-07	9.04472119381135e-06	-27.8508771929825
"214192"	"Contig67758"	6119	6119	"+"	1.25187115398964e-10	1.71937793630221e-08	29.6927374301676
"214209"	"Contig67758"	6417	6417	"+"	5.83661511074215e-14	1.32623932967155e-11	-38.4210526315789
"214228"	"Contig67759"	3020	3020	"+"	4.19336963953434e-18	1.67349620834153e-15	-33
"214370"	"Contig67843"	8979	8979	"+"	4.14488776917153e-15	1.1067037750831e-12	-35.1709401709402
"214386"	"Contig67843"	13513	13513	"+"	1.76967691119447e-15	5.01782375271624e-13	36.4332514332514
"214395"	"Contig67867"	9759	9759	"+"	9.00859986956418e-08	7.05722316879557e-06	34.5035460992908
"214420"	"Contig67900"	1881	1881	"+"	2.72870080209859e-06	0.000149817228750353	26.7080745341615
"214628"	"Contig68048"	9452	9452	"+"	1.13748963162888e-16	3.83639841720853e-14	56.1369640317009
"214938"	"Contig68238"	6649	6649	"+"	1.33592155490986e-08	1.25104618011801e-06	25.1791032761813
"214997"	"Contig68290"	859	859	"+"	9.6847020200496e-08	7.52119719999774e-06	44.2234277677316
"215086"	"Contig6832"	106	106	"+"	1.00524632121598e-05	0.000470199088274329	31.1320754716981
"215088"	"Contig6832"	134	134	"+"	2.61186664709883e-08	2.30629673790585e-06	27.0715554837668
"215094"	"Contig6832"	296	296	"+"	1.382634111242e-12	2.57988710221114e-10	-36.1290140208051
"215119"	"Contig6832"	2333	2333	"+"	8.4153714957038e-13	1.6159516099892e-10	-45.0681860638894
"215120"	"Contig6832"	2341	2341	"+"	7.33700622453446e-11	1.05756530966582e-08	32.0202464788732
"215305"	"Contig68475"	2000	2000	"+"	2.02233883180583e-06	0.000114510940166483	-31.7673378076063
"215314"	"Contig68509"	899	899	"+"	1.12116715009559e-11	1.84084646115392e-09	60.497512437811
"215526"	"Contig68557"	1222	1222	"+"	1.96490941683198e-10	2.60922052512343e-08	-43.108755129959
"215532"	"Contig68557"	1287	1287	"+"	7.93709468953421e-10	9.41386431461671e-08	38.3407917383821
"215598"	"Contig68582"	4278	4278	"+"	5.19466862884562e-11	7.6953765477147e-09	51.2838306731437
"215637"	"Contig685914"	532	532	"+"	4.73936566907271e-11	7.04415462077333e-09	29.9612403100775
"215834"	"Contig68719"	34715	34715	"+"	3.53713069270061e-06	0.000188437317270738	-29.7157622739018
"215837"	"Contig68719"	34763	34763	"+"	5.03647171306749e-10	6.22368597368924e-08	28.4977592240162
"215937"	"Contig68794"	279	279	"+"	5.18740140874172e-05	0.00194621962127526	-28.2703488372093
"215946"	"Contig68794"	395	395	"+"	1.29031038796887e-10	1.76568465153414e-08	36.1191426866768
"215951"	"Contig68794"	2138	2138	"+"	3.11304796816805e-08	2.70308254585375e-06	26.5183323966013
"215992"	"Contig68810"	4574	4574	"+"	0.000148331245177231	0.00469762818738566	-25.7919621749409
"216067"	"Contig68847"	195	195	"+"	2.08648170261078e-05	0.00089220980109991	-30.7518115942029
"216105"	"Contig689"	3966	3966	"+"	1.70408024737543e-24	1.36013377204169e-21	-43.7345111029322
"216114"	"Contig689"	4157	4157	"+"	2.26178011863245e-21	1.29408325306655e-18	-51.4668367346939
"216272"	"Contig69"	53993	53993	"+"	7.23594465218834e-24	5.32100048709643e-21	-92.2978177150192
"216273"	"Contig69"	54425	54425	"+"	4.11983135868757e-22	2.50409600044098e-19	-75.5747126436782
"216274"	"Contig69"	54441	54441	"+"	2.94919085986632e-19	1.34169518664934e-16	-81.4026792750197
"216275"	"Contig69"	55695	55695	"+"	5.30367352782656e-19	2.33699025946141e-16	-77.2036474164134
"216276"	"Contig69"	55708	55708	"+"	9.4151022082494e-19	4.00693525926786e-16	-69.1721132897603
"216277"	"Contig69"	55716	55716	"+"	3.30410578480038e-15	8.99341497987925e-13	-66.6818181818182
"216278"	"Contig69"	57086	57086	"+"	4.06390686544956e-15	1.08822553696379e-12	-70.5215419501134
"216279"	"Contig69"	58677	58677	"+"	2.47006283937973e-14	5.89984105287381e-12	-63.2905982905983
"216280"	"Contig69"	58725	58725	"+"	9.14705989631861e-19	3.9002610910552e-16	-81.789515175404
"216529"	"Contig69176"	5625	5625	"+"	5.84801934166074e-06	0.000293787015231038	-30.9174575783722
"216536"	"Contig69176"	6005	6005	"+"	4.7397580399617e-09	4.88759050440412e-07	-26.202520792249
"216573"	"Contig69210"	3696	3696	"+"	4.55635988223629e-23	3.04142172425816e-20	31.1794871794872
"216604"	"Contig6925"	423	423	"+"	1.98827578333752e-05	0.000854018559021208	26.5977011494253
"216640"	"Contig693"	6273	6273	"+"	1.28891155738482e-07	9.6942313665434e-06	28.8305591122493
"216643"	"Contig693"	6337	6337	"+"	7.35624689565145e-08	5.86313785584153e-06	-26.4164059784498
"216707"	"Contig69338"	503	503	"+"	6.55886495258005e-07	4.17340946777639e-05	31.5405405405405
"216709"	"Contig69338"	529	529	"+"	2.47086618689402e-05	0.00103198371079414	26.8282402528978
"216756"	"Contig69363"	61	61	"+"	5.7116408515668e-06	0.00028748395486669	-34.2612778802616
"216759"	"Contig69363"	973	973	"+"	2.95523415570219e-05	0.00120467310134589	-29.7876813117511
"216776"	"Contig6938"	959	959	"+"	4.03935033076909e-07	2.70450885446562e-05	26.6001855287569
"216814"	"Contig69385"	6215	6215	"+"	2.68151811169998e-07	1.87768050716106e-05	-32.5925925925926
"216820"	"Contig69391"	1037	1037	"+"	1.3019307035565e-05	0.000592407924356181	28.2805429864253
"216949"	"Contig69405"	3981	3981	"+"	1.37127924917214e-06	8.07476087846845e-05	-27.0491803278689
"217105"	"Contig69480"	812	812	"+"	2.74614806854639e-05	0.00113012205252931	34.8214285714286
"217140"	"Contig695"	47	47	"+"	3.5536624222609e-07	2.41450743654276e-05	31.4218233349079
"217146"	"Contig695"	126	126	"+"	2.2178626100493e-13	4.66632879530249e-11	-32.0175438596491
"217159"	"Contig695"	257	257	"+"	5.34966707999678e-17	1.88063268123695e-14	-48.3940659657209
"217198"	"Contig695"	5008	5008	"+"	4.24268318732218e-08	3.59081169387794e-06	-33.9658914728682
"217212"	"Contig695"	6389	6389	"+"	1.85948355217497e-15	5.26580850205517e-13	-47.8281231705889
"217246"	"Contig695"	13698	13698	"+"	4.74233064110941e-07	3.11366489304447e-05	26.6081871345029
"217249"	"Contig695"	13805	13805	"+"	1.35549744466411e-06	7.99621554553338e-05	-27.0833333333333
"217306"	"Contig69512"	2814	2814	"+"	3.75783489750139e-15	1.01422561130281e-12	27.4158601762242
"217347"	"Contig69521"	3020	3020	"+"	6.32375477183365e-16	1.95629756926858e-13	44.55218959699
"217517"	"Contig69646"	3021	3021	"+"	3.24961759353444e-18	1.32275240627927e-15	-45.2603773584906
"217581"	"Contig69646"	4343	4343	"+"	2.30661528006262e-14	5.52119995187492e-12	-38.9326334208224
"217759"	"Contig69739"	4454	4454	"+"	5.69391519022835e-07	3.67566826979238e-05	-28.4224250325945
"217889"	"Contig69914"	4523	4523	"+"	1.64740635301412e-05	0.000725906785206397	-25.4153934300993
"217955"	"Contig69974"	26556	26556	"+"	1.04523781193891e-14	2.63404389049161e-12	-35.2513817079693
"218019"	"Contig69990"	2854	2854	"+"	5.19162979988206e-12	8.97071224362595e-10	-51.8518518518518
"218021"	"Contig69994"	74	74	"+"	1.19208833459646e-08	1.12765119869551e-06	38.6322463768116
"218042"	"Contig7"	28660	28660	"+"	5.51681449986352e-15	1.44043318833459e-12	51.437578814628
"218049"	"Contig7"	85537	85537	"+"	1.21756924360933e-23	8.69684886178636e-21	-63.070406776952
"218075"	"Contig70027"	1342	1342	"+"	5.96647285480042e-09	6.01701075727521e-07	30.9758771929824
"218224"	"Contig70230"	1344	1344	"+"	3.41028566557471e-09	3.61812592843501e-07	-45.9641728134879
"218247"	"Contig70234"	6153	6153	"+"	3.19821628038378e-07	2.19830859370303e-05	-40.9523809523809
"218308"	"Contig70264"	2126	2126	"+"	5.02444159958324e-10	6.21224280420188e-08	-51.6977928692699
"218331"	"Contig70276"	1134	1134	"+"	5.0787711381898e-15	1.33695549289131e-12	-38.1055900621118
"218391"	"Contig70322"	1001	1001	"+"	1.5384331393766e-40	1.81602961809142e-36	75.4649350649351
"218500"	"Contig70436"	1162	1162	"+"	1.87213162651542e-08	1.70755913588034e-06	-26.027397260274
"218667"	"Contig70527"	11240	11240	"+"	8.32630518487363e-14	1.85079816650381e-11	37.0586599944398
"218849"	"Contig70638"	6587	6587	"+"	9.54877586053248e-06	0.000450112592698201	25.5457395269307
"218851"	"Contig70638"	6778	6778	"+"	1.59160603719751e-09	1.79472823987046e-07	37.3542730513537
"218885"	"Contig70638"	20210	20210	"+"	4.69696975948351e-07	3.08848824614658e-05	27.0822090304011
"219032"	"Contig70723"	7559	7559	"+"	5.69427644913505e-07	3.67566826979238e-05	28.6439070649597
"219083"	"Contig70765"	1806	1806	"+"	2.43753649348739e-11	3.78601068195091e-09	39.1143578643579
"219271"	"Contig70851"	1298	1298	"+"	9.5381726244549e-10	1.1147772704532e-07	42.3108552631579
"219275"	"Contig70851"	1390	1390	"+"	0.000162098037132013	0.00505716558812605	25.7776439895645
"219304"	"Contig70880"	5290	5290	"+"	2.3783236795075e-06	0.000132526575817449	26.8689138576779
"219453"	"Contig7105"	370	370	"+"	2.46515403741791e-32	6.27150161119972e-29	58.6701606712724
"219458"	"Contig7105"	467	467	"+"	2.3711829580777e-09	2.59170526092905e-07	-26.1124896608767
"219591"	"Contig71156"	1702	1702	"+"	7.83380881752042e-12	1.31511706155772e-09	-42.6028921023359
"219662"	"Contig71188"	6413	6413	"+"	8.53145263896996e-09	8.35939973854502e-07	32.258064516129
"219665"	"Contig71190"	8566	8566	"+"	5.57690483199968e-08	4.5666644640116e-06	27.337957426453
"219690"	"Contig71190"	9813	9813	"+"	6.05439390402649e-11	8.83475900625114e-09	-35.4671135316297
"219696"	"Contig71191"	5564	5564	"+"	1.98413982957495e-08	1.80271836351485e-06	-27.4317309862333
"219726"	"Contig712"	4961	4961	"+"	0.00018194141517344	0.00555977482939518	-26.8542568542569
"219851"	"Contig71259"	2456	2456	"+"	1.94449036528287e-07	1.40819400794565e-05	-36.6596194503171
"219860"	"Contig71260"	1313	1313	"+"	2.0859149946435e-07	1.49851677534162e-05	-33.098254022595
"219993"	"Contig7129"	2084	2084	"+"	1.0160402198644e-11	1.67930257488148e-09	40.7051282051282
"220017"	"Contig71299"	121	121	"+"	3.42774696433767e-19	1.54065753041158e-16	-37.0306590488453
"220040"	"Contig71305"	5687	5687	"+"	0.000179130593583583	0.00548778716887062	-25.4933051444679
"220047"	"Contig71316"	18044	18044	"+"	5.26010058281363e-05	0.00196691453229275	25.7142857142857
"220076"	"Contig71348"	3533	3533	"+"	1.01174032978225e-05	0.00047254677995189	36.9411764705882
"220102"	"Contig71366"	1327	1327	"+"	1.63532917360149e-07	1.20571281394644e-05	-31.5873015873016
"220155"	"Contig71412"	30264	30264	"+"	2.59989882444305e-06	0.00014345188785595	37.6984126984127
"220356"	"Contig71473"	1057	1057	"+"	2.10638009823246e-17	7.75742082792506e-15	-47.4134199134199
"220364"	"Contig71473"	1196	1196	"+"	1.32244394056189e-20	6.89773836289745e-18	30.3352597131319
"220404"	"Contig71473"	7835	7835	"+"	8.74403288747422e-11	1.23809653135289e-08	-33.5666433356664
"220409"	"Contig71473"	7985	7985	"+"	1.43126338549042e-14	3.53534348025567e-12	-41.4335285187595
"220417"	"Contig71473"	8064	8064	"+"	1.19821943040423e-33	3.95207653918016e-30	-61.0971874129769
"220430"	"Contig71473"	9693	9693	"+"	4.16916096292624e-07	2.78128160414283e-05	31.4967860422406
"220511"	"Contig71507"	6152	6152	"+"	2.44611665347096e-08	2.17276963699842e-06	-26.6451233842538
"220589"	"Contig71562"	1885	1885	"+"	1.37180968003679e-05	0.00061993690337317	-29.4805194805195
"220592"	"Contig71571"	464	464	"+"	8.86125288936254e-12	1.47984769388361e-09	61.8466898954704
"220623"	"Contig71600"	1148	1148	"+"	0.000270720982586406	0.00770832197455381	27.4011299435028
"220625"	"Contig71600"	6547	6547	"+"	6.16092840030288e-24	4.57548483676005e-21	87.6712328767123
"220732"	"Contig71681"	1571	1571	"+"	5.65364348468317e-06	0.000285140686568132	33.2893790457924
"220853"	"Contig71746"	7202	7202	"+"	7.81976815540441e-14	1.74860149672541e-11	40.8278414733231
"220952"	"Contig71779"	4741	4741	"+"	4.80416048466541e-21	2.64091999903242e-18	61.4814814814815
"220953"	"Contig71779"	6908	6908	"+"	7.61183112984006e-05	0.00269872019503855	26.4137061173008
"221041"	"Contig71893"	650	650	"+"	9.23069703887139e-26	8.51973576081874e-23	91.1764705882353
"221042"	"Contig71893"	652	652	"+"	4.02463524820737e-30	6.63720940405381e-27	97.1428571428571
"221044"	"Contig71893"	842	842	"+"	4.75655077408092e-23	3.15626412099e-20	82.4742268041237
"221045"	"Contig71893"	897	897	"+"	6.70962386428287e-28	7.92031538577502e-25	91.8604651162791
"221046"	"Contig71893"	942	942	"+"	4.15040355642786e-33	1.22482667471645e-29	96.039603960396
"221047"	"Contig71893"	1013	1013	"+"	8.41386385429009e-26	7.83026282541546e-23	87.3417721518987
"221048"	"Contig71893"	1297	1297	"+"	5.43432083235647e-27	5.83172304173037e-24	89.1304347826087
"221049"	"Contig71893"	1325	1325	"+"	3.34830504139266e-25	2.8883483518402e-22	84.0425531914894
"221050"	"Contig71893"	1657	1657	"+"	1.06057314661417e-30	1.93389734437409e-27	94.5652173913043
"221051"	"Contig71893"	1861	1861	"+"	8.25538863382388e-17	2.84416269829997e-14	69.4908001711596
"221052"	"Contig71893"	1880	1880	"+"	3.89024218286471e-27	4.23552568851514e-24	86.734693877551
"221089"	"Contig71923"	67	67	"+"	1.24206095879039e-08	1.17097162320276e-06	26.9003139313468
"221277"	"Contig72016"	2399	2399	"+"	2.73501102154416e-05	0.00112574538342546	-32.7185792349727
"221371"	"Contig72056"	717	717	"+"	0.000148332617526219	0.00469762818738566	28.0937086718307
"221511"	"Contig72121"	3272	3272	"+"	6.31908577915764e-07	4.03694268946855e-05	26.1
"221558"	"Contig72142"	4546	4546	"+"	1.48966849921808e-08	1.38404518945939e-06	42.7426109848032
"221559"	"Contig72142"	4588	4588	"+"	4.78196778783021e-17	1.69434106993936e-14	47.531328320802
"221658"	"Contig72173"	281	281	"+"	1.15998299655757e-06	6.97868540933258e-05	27.5401069518717
"221903"	"Contig72218"	12541	12541	"+"	6.62181703353819e-05	0.00239504317659937	-36.1702127659574
"222013"	"Contig72284"	2045	2045	"+"	5.26240293556263e-12	9.08600243947673e-10	-42.3951048951049
"222040"	"Contig72298"	4779	4779	"+"	2.20061445557045e-18	9.10631306244623e-16	-71.1538461538462
"222207"	"Contig72434"	10039	10039	"+"	3.35398491343995e-27	3.66948524269881e-24	83.4201388888889
"222276"	"Contig725"	5959	5959	"+"	7.74443682853462e-06	0.000374666027851244	27.0206766917293
"222437"	"Contig72604"	2810	2810	"+"	1.11182577380506e-06	6.71056262757874e-05	34.7222222222222
"222502"	"Contig72640"	10145	10145	"+"	8.08213276716168e-06	0.000389323761339347	30.1010101010101
"222538"	"Contig72664"	1624	1624	"+"	9.3868387863855e-25	7.82645298897628e-22	43.4343434343434
"222568"	"Contig72670"	1419	1419	"+"	2.61449372849485e-25	2.2728239659736e-22	-71.1177711177711
"222651"	"Contig72720"	5281	5281	"+"	5.74176022430723e-16	1.7861078920901e-13	-49.7328215549033
"222654"	"Contig72720"	5600	5600	"+"	1.21036630302607e-11	1.97573181506152e-09	-51.119347664937
"222661"	"Contig72720"	5762	5762	"+"	0.00018437871979886	0.00561253522572495	27.9612098822443
"222729"	"Contig72747"	166	166	"+"	1.28953433895232e-10	1.76568465153414e-08	29.5887445887446
"222738"	"Contig72749"	6449	6449	"+"	3.88209369306289e-09	4.07750101158452e-07	30.8455666470934
"222951"	"Contig72905"	1319	1319	"+"	8.5580582938652e-16	2.57642123151758e-13	36.740182894029
"223023"	"Contig72993"	2172	2172	"+"	0.000117860568712617	0.00389310986493735	-34.5454545454545
"223049"	"Contig730"	3811	3811	"+"	9.00187818499719e-05	0.00311234072496171	25.2059701492537
"223072"	"Contig730"	11394	11394	"+"	3.64173948567087e-07	2.47060847882414e-05	31.2595648413068
"223163"	"Contig73043"	16180	16180	"+"	2.11353589661118e-10	2.78678341010343e-08	-37.4635658914729
"223299"	"Contig73143"	1866	1866	"+"	4.96853754460672e-08	4.14261141602088e-06	-32.9034391534392
"223335"	"Contig73188"	7256	7256	"+"	2.19262764269418e-05	0.000930503037386836	29.3291183702143
"223360"	"Contig73202"	633	633	"+"	3.4838066909503e-12	6.21113987340037e-10	28.6214697511494
"223408"	"Contig73231"	10654	10654	"+"	8.54209654743241e-13	1.63748192851988e-10	60.4591836734694
"223518"	"Contig7332"	47	47	"+"	1.75558382501468e-08	1.61174379020137e-06	30.00333000333
"223521"	"Contig7332"	143	143	"+"	2.38933948805487e-06	0.00013309897805648	-25.7422640031336
"223546"	"Contig73341"	650	650	"+"	9.36360400878227e-06	0.000442873190609142	28.3333333333333
"223562"	"Contig7338"	1687	1687	"+"	8.72766702891366e-14	1.92664794168092e-11	-33.1288343558282
"223584"	"Contig73390"	804	804	"+"	2.88513105984464e-10	3.71249656782235e-08	32.3026694833877
"223585"	"Contig73390"	816	816	"+"	4.52772958612152e-10	5.63851409106516e-08	33.4315574414584
"223588"	"Contig73390"	838	838	"+"	1.29355479985678e-13	2.78964791737381e-11	32.7132125497128
"223589"	"Contig73390"	897	897	"+"	1.26524970650478e-06	7.53718484907614e-05	-29.5473116522308
"223629"	"Contig73398"	20679	20679	"+"	3.67040909660678e-14	8.5484246347515e-12	-48.4984984984985
"223750"	"Contig73469"	2955	2955	"+"	0.00018160307864965	0.00555291454728936	-27.1520146520147
"223761"	"Contig73487"	7209	7209	"+"	9.19462839831174e-10	1.07912411208073e-07	40.7563025210084
"223762"	"Contig73487"	7254	7254	"+"	3.81151505599381e-10	4.79720018414969e-08	42.7238805970149
"223868"	"Contig7357"	1161	1161	"+"	1.73659698294621e-14	4.23819985740409e-12	28.3154121863799
"223871"	"Contig7357"	1257	1257	"+"	4.55009045663782e-18	1.80941767511767e-15	35.215725470598
"223877"	"Contig7357"	1318	1318	"+"	8.54775685309486e-17	2.94037326874228e-14	-47.3997493734336
"224032"	"Contig7376"	1575	1575	"+"	1.05717741265853e-08	1.01068953644293e-06	36.722571628232
"224064"	"Contig73778"	194	194	"+"	1.06598882192097e-08	1.01824540708878e-06	27.1174863387978
"224077"	"Contig73783"	3020	3020	"+"	3.52529391287395e-05	0.00139792487230275	28.5075072089092
"224078"	"Contig73783"	3024	3024	"+"	3.31822494806586e-06	0.000177599693721583	29.4836956521739
"224089"	"Contig73797"	5062	5062	"+"	1.19934848964345e-06	7.18276193213799e-05	30.2331002331002
"224125"	"Contig73834"	1506	1506	"+"	3.54017016149925e-17	1.27448283999327e-14	-53.6016949152542
"224298"	"Contig73975"	144	144	"+"	4.16331288914588e-10	5.21655657517254e-08	25.7562750388357
"224365"	"Contig740"	5564	5564	"+"	4.68595369230246e-18	1.85686129199126e-15	-45.6468158806288
"224382"	"Contig7403"	5689	5689	"+"	7.27299628996393e-22	4.37323118124958e-19	70.9677419354839
"224436"	"Contig74076"	2444	2444	"+"	1.71351070942028e-11	2.73143347397184e-09	35.2044907778669
"224461"	"Contig74093"	2383	2383	"+"	2.16386313524259e-11	3.39384225371106e-09	-43.5609403835353
"224511"	"Contig74135"	2877	2877	"+"	3.64811863020247e-13	7.39795571304403e-11	61.9883040935673
"224517"	"Contig74137"	9589	9589	"+"	4.33435843015107e-08	3.66563488129728e-06	43.2400932400932
"224751"	"Contig74237"	1018	1018	"+"	1.46965364218872e-17	5.53052853330418e-15	49.8439716312057
"224769"	"Contig74253"	235	235	"+"	2.71986074661406e-14	6.46208366765648e-12	-38.0902880902881
"224934"	"Contig74503"	22091	22091	"+"	1.32187515880389e-07	9.90892984865259e-06	34.4505130751407
"224973"	"Contig74515"	9323	9323	"+"	8.44198913495015e-07	5.2275024453087e-05	36.6715328467153
"224986"	"Contig74537"	1501	1501	"+"	1.09040435740291e-08	1.04068098132785e-06	-36.7368186212538
"224991"	"Contig74537"	1571	1571	"+"	8.87702637033915e-12	1.48137886094233e-09	30.1732694325497
"225176"	"Contig74745"	3615	3615	"+"	3.62010894953373e-21	2.01786656668789e-18	66.9868496283591
"225259"	"Contig74856"	68	68	"+"	6.62778285440441e-20	3.21754179820608e-17	-43.6613583775691
"225378"	"Contig75"	7277	7277	"+"	7.14290559113333e-08	5.7196388231367e-06	-28.3730158730159
"225419"	"Contig75"	44703	44703	"+"	0.000270374765768076	0.0077023598811587	26.2303399289701
"225577"	"Contig7520"	6477	6477	"+"	7.42201674746193e-11	1.06776016984633e-08	36.1021505376344
"225602"	"Contig75229"	10473	10473	"+"	2.17553975107046e-05	0.000924125602322173	-36.6666666666667
"225736"	"Contig75414"	917	917	"+"	1.1767387250049e-05	0.000540715899352599	-30.1520158625248
"225805"	"Contig75454"	277	277	"+"	4.43338155045124e-08	3.73969386328807e-06	-27.1237286895442
"225975"	"Contig7559"	1517	1517	"+"	3.69630552481873e-07	2.49780488580915e-05	-34.38127090301
"226013"	"Contig756"	17505	17505	"+"	9.00597644025913e-15	2.28236678026881e-12	-34.4099378881988
"226028"	"Contig756"	17847	17847	"+"	1.09392955918892e-11	1.79875862358693e-09	-33.8585858585859
"226050"	"Contig75638"	2975	2975	"+"	9.54386929928513e-12	1.58793416458937e-09	36.1741695523919
"226054"	"Contig75638"	3052	3052	"+"	4.57702194738577e-08	3.85197698235112e-06	28.5476276711337
"226272"	"Contig75717"	6742	6742	"+"	4.41017485030832e-05	0.00169924543065133	26.1346094473603
"226300"	"Contig75751"	1014	1014	"+"	2.57507835179636e-11	3.9858409443509e-09	46.1512027491409
"226304"	"Contig75751"	1053	1053	"+"	3.83881216740833e-31	7.68735154140537e-28	42.2446808510638
"226402"	"Contig75783"	3378	3378	"+"	5.2884215161459e-05	0.0019751994387332	26.6141141141141
"226452"	"Contig75795"	8905	8905	"+"	6.09753704193773e-07	3.91071994877981e-05	29.5369656726152
